"Title","Rating","Reviews","Phone","Industry","Address","Website","Google Maps Link"
"MKH Sancheti Public School & Junior College","4.3","182","095525 1293","School  Wardha Rd opposite Sai MandirClosed ⋅ Opens 8:30 am","095525 12934","http://sanchetischool.com/","https://www.google.com/maps/place/MKH+Sancheti+Public+School+%26+Junior+College/data=!4m7!3m6!1s0x3bd4bf7c7f266733:0x393241c4f257bc18!8m2!3d21.1149328!4d79.0729493!16s%2Fg%2F1tdx74y7!19sChIJM2cmf3y_1DsRGLxX8sRBMjk?authuser=0&hl=en&rclk=1"
"Hillfort Public School","4.3","27","712 224 2334","CBSE School  12 Fuke Patil Marg Ambazari Rd near Ram DwarClosed ⋅ Opens 8:30 am","0712 224 2334","http://www.hillfortpublicschool.edu.in/","https://www.google.com/maps/place/Hillfort+Public+School/data=!4m7!3m6!1s0x3bd4c06f36405539:0x8d40ee9f3128f5cd!8m2!3d21.1360161!4d79.051609!16s%2Fg%2F11b5wlhr__!19sChIJOVVANm_A1DsRzfUoMZ_uQI0?authuser=0&hl=en&rclk=1"
"Divine Providence School, Fetri, Nagpur","4.8","26","088055 8233","School  FetriClosed ⋅ Opens 8:30 am","088055 82332","http://www.divineprovidenceschoolfetri.in/","https://www.google.com/maps/place/Divine+Providence+School,+Fetri,+Nagpur/data=!4m7!3m6!1s0x3bd4ea272fb681d9:0xc6fb51d0aacba1ea!8m2!3d21.2064336!4d78.9905902!16s%2Fg%2F11bxj92gh4!19sChIJ2YG2Lyfq1DsR6qHLqtBR-8Y?authuser=0&hl=en&rclk=1"
"Montfort School","4.5","315","099750 4784","School  224X+R3R Ashokwan Gavshi Manapur Wardha RdClosed ⋅ Opens 8 am","099750 47841","http://www.montfortnagpur.ac.in/","https://www.google.com/maps/place/Montfort+School/data=!4m7!3m6!1s0x3bd4bdc6ac8c1aed:0x13b8f825360c5085!8m2!3d21.0071078!4d79.0476474!16s%2Fg%2F1tfmg873!19sChIJ7RqMrMa91DsRhVAMNiX4uBM?authuser=0&hl=en&rclk=1"
"Podar World School, Nagpur - Koradi","3.9","86","073500 0050","School  Koradi Rd Behind Octroi Check Post","073500 00509","http://www.podar.org/nagpurkoradi/","https://www.google.com/maps/place/Podar+World+School,+Nagpur+-+Koradi/data=!4m7!3m6!1s0x3bd4c17c9e40fd89:0x7ff2fd6c847987f3!8m2!3d21.2089992!4d79.0732535!16s%2Fg%2F1hc1n_sfk!19sChIJif1AnnzB1DsR84d5hGz98n8?authuser=0&hl=en&rclk=1"
"Spick And Span Convent (bag less) school","3.9","72","094218 0785","School 6 Bhausaheb Survey Nagar Trimurti NagarOpen","","","https://www.google.com/maps/place/Spick+And+Span+Convent+%28bag+less%29+school/data=!4m7!3m6!1s0x3bd4c0c011f8b8d1:0x14a14b97b4019057!8m2!3d21.1132732!4d79.0352005!16s%2Fg%2F1vgqbj_h!19sChIJ0bj4EcDA1DsRV5ABtJdLoRQ?authuser=0&hl=en&rclk=1"
"School of Scholars","4.6","322","080552 9487","School  NearClosed ⋅ Opens 9:30 am","080552 94870","https://schoolofscholars.edu.in/beltarodi/","https://www.google.com/maps/place/School+of+Scholars/data=!4m7!3m6!1s0x3bd4bf11841a07c1:0x3d17e916900f01b9!8m2!3d21.0804019!4d79.0771979!16s%2Fg%2F11bwc59sm3!19sChIJwQcahBG_1DsRuQEPkBbpFz0?authuser=0&hl=en&rclk=1"
"NALINI INTERNATIONAL SCHOOL (NIS)","4.7","50","087678 4864","School Plot no4 behind Orbital Empire near SRPF petrol pumpClosed ⋅ Opens 8:30 am","087678 48648","","https://www.google.com/maps/place/NALINI+INTERNATIONAL+SCHOOL+%28NIS%29/data=!4m7!3m6!1s0x3bd4bfedcb62a1b5:0x264220212f2a5849!8m2!3d21.1053688!4d79.0146939!16s%2Fg%2F11qqsh9jl_!19sChIJtaFiy-2_1DsRSVgqLyEgQiY?authuser=0&hl=en&rclk=1"
"St Michael`s High School ,","4.2","26","712 256 1685","High school  Gaddigudam Square Gaddigudam Square Kamptee Road Kamptee RoadCloses soon ⋅ 1:30 am ⋅ Reopens 8 am","0712 256 1685","","https://www.google.com/maps/place/St+Michael%60s+High+School+,/data=!4m7!3m6!1s0x3bd4c8a980177129:0x555d461d89c44b97!8m2!3d21.1601125!4d79.0824569!16s%2Fg%2F1tj7219z!19sChIJKXEXgKnI1DsRl0vEiR1GXVU?authuser=0&hl=en&rclk=1"
"Nagpur Public School","4.0","21","078209 3931","School 786 Kamptee Rd Near PW College","078209 39313","","https://www.google.com/maps/place/Nagpur+Public+School/data=!4m7!3m6!1s0x3bd4c12c54ec996f:0xb4ccd9b74f191902!8m2!3d21.1784731!4d79.1066087!16s%2Fg%2F11fx829f33!19sChIJb5nsVCzB1DsRAhkZT7fZzLQ?authuser=0&hl=en&rclk=1"
"Lalita Public School","4.1","273","076200 9918","School  81 Shailesh Nagar Mankapur Ring RdClosed ⋅ Opens 8 am","076200 99187","http://lalitapublicschool.com/","https://www.google.com/maps/place/Lalita+Public+School/data=!4m7!3m6!1s0x3bd4c773849a406f:0xd269574517f56520!8m2!3d21.1459793!4d79.1485682!16s%2Fg%2F1pp2vlqpr!19sChIJb0CahHPH1DsRIGX1F0VXadI?authuser=0&hl=en&rclk=1"
"BISHOP COTTON SCHOOL CBSE","4.0","49","712 254 6595","CBSE School  534J+F4C Chindwada Rd opp Jaika MotorsClosed ⋅ Opens 9 am","0712 254 6595","http://www.bishopcottonschoolcbse.edu.in/","https://www.google.com/maps/place/BISHOP+COTTON+SCHOOL+CBSE/data=!4m7!3m6!1s0x3bd4c0f1aaaaaaab:0x3a77f1a6ded69b68!8m2!3d21.1561834!4d79.0802571!16s%2Fg%2F11csr559mb!19sChIJq6qqqvHA1DsRaJvW3qbxdzo?authuser=0&hl=en&rclk=1"
"The South Public School","4.2","120","712 274 5137","School  Plot No 1/2/3 Manewada Ring Road Mankapur Ring Rd Opp Maruti Suzuki Service (Seva Automotive)Closed ⋅ Opens 9:30 am","0712 274 5137","https://thesouthpublicschool.com/","https://www.google.com/maps/place/The+South+Public+School/data=!4m7!3m6!1s0x3bd4bf45d067faad:0xdcafbc2be08f4562!8m2!3d21.1050899!4d79.0963607!16s%2Fg%2F1xfsm5_p!19sChIJrfpn0EW_1DsRYkWP4Cu8r9w?authuser=0&hl=en&rclk=1"
"Southern Point High School","3.8","56","090757 7837","School  Near Shahid Sahu MargClosed ⋅ Opens 10 am","090757 78370","http://southernpointhighschool.com/","https://www.google.com/maps/place/Southern+Point+High+School/data=!4m7!3m6!1s0x3bd4c0ac15fa7613:0xb65ee84982fbb8b!8m2!3d21.1297562!4d79.105017!16s%2Fg%2F11bv3mp_5c!19sChIJE3b6FazA1DsRi7svmITuZQs?authuser=0&hl=en&rclk=1"
"Jindal Public School","4.0","67","","Public educational institution  5X3X+P3M Amravati Rd opp NIT Garden","07104 221 008","","https://www.google.com/maps/place/Jindal+Public+School/data=!4m7!3m6!1s0x3bd4ea8cdbb09079:0x3052e337ffa14373!8m2!3d21.154346!4d78.9976792!16s%2Fg%2F1hm3b734w!19sChIJeZCw24zq1DsRc0Oh_zfjUjA?authuser=0&hl=en&rclk=1"
"Edify School","3.8","8","098222 1600","School  Kamptee RdClosed ⋅ Opens 7 am","098222 16001","https://edifyschoolnagpur.com/","https://www.google.com/maps/place/Edify+School/data=!4m7!3m6!1s0x3bd4c11ea11b2cfb:0x5b440dd5eb71caf1!8m2!3d21.2105479!4d79.1597665!16s%2Fg%2F11tffjfrgq!19sChIJ-ywboR7B1DsR8cpx69UNRFs?authuser=0&hl=en&rclk=1"
"Central Provincial School","4.5","35","072760 6699","School  38 Velahari Outer Ring RdClosed ⋅ Opens 8 am","072760 66999","http://www.cpschool.edu.in/","https://www.google.com/maps/place/Central+Provincial+School/data=!4m7!3m6!1s0x3bd4bebe8b9e7377:0x783d57026eac48e6!8m2!3d21.0469632!4d79.0895188!16s%2Fg%2F11csqm2k0v!19sChIJd3Oei76-1DsR5kisbgJXPXg?authuser=0&hl=en&rclk=1"
"Delhi Public School, Mihan, Nagpur","4.5","82","096078 5544","CBSE School  Plot No 7 Wardha Rd opp AIIMS & IIMClosed ⋅ Opens 8 am","096078 55441","http://www.dpsmihan.edu.in/","https://www.google.com/maps/place/Delhi+Public+School,+Mihan,+Nagpur/data=!4m7!3m6!1s0x3bd4be1100dfc799:0x80bd7c43713b6d7f!8m2!3d21.0377431!4d79.0318372!16s%2Fg%2F11h9zhrl3r!19sChIJmcffABG-1DsRf207cUN8vYA?authuser=0&hl=en&rclk=1"
"Mount Carmel Girls Primary School","4.4","27","","","","https://mountcarmelajni.org/","https://www.google.com/maps/place/Mount+Carmel+Girls+Primary+School/data=!4m7!3m6!1s0x3bd4c0905931778f:0xfaa6427434a4a2cc!8m2!3d21.1345627!4d79.0783464!16s%2Fg%2F11c0q_51f3!19sChIJj3cxWZDA1DsRzKKkNHRCpvo?authuser=0&hl=en&rclk=1"
"Centre Point School International - IGCSE","4.9","29","","International school  Wing B Bhisen Khori Amravati RdClosed ⋅ Opens 8 am","080 6983 2162","https://cpsintl.in/?utm_source=google&utm_medium=organic&utm_id=gmb_listing","https://www.google.com/maps/place/Centre+Point+School+International+-+IGCSE/data=!4m7!3m6!1s0x3bd4eb34b63a1d0b:0xdbdbe1ddd8556a21!8m2!3d21.1699024!4d79.0191973!16s%2Fg%2F11ss6vcq96!19sChIJCx06tjTr1DsRIWpV2N3h29s?authuser=0&hl=en&rclk=1"
"Jain Heritage - A Cambridge School","4.5","97","086987 3967","CBSE School  Survey No - 76/2 Behind HLL Godwan Katol Kalmeshwar RoadClosed ⋅ Opens 8:30 am","086987 39676","http://www.jgischools.in/","https://www.google.com/maps/place/Jain+Heritage+-+A+Cambridge+School/data=!4m7!3m6!1s0x3bd4ea3badb4ef35:0x2268e04d303dac93!8m2!3d21.1940153!4d78.9886755!16s%2Fg%2F1hhhqn0pl!19sChIJNe-0rTvq1DsRk6w9ME3gaCI?authuser=0&hl=en&rclk=1"
"New English High School Mahal Nagpur","5.0","11","","","","","https://www.google.com/maps/place/New+English+High+School+Mahal+Nagpur/data=!4m7!3m6!1s0x3bd4b9c1190ef8bd:0xd53a872e8cf01db!8m2!3d21.0964904!4d79.1541888!16s%2Fg%2F11h00310vb!19sChIJvfgOGcG51DsR2wHP6HKoUw0?authuser=0&hl=en&rclk=1"
"Central Provincial School","4.2","33","072760 5599","School 52 Rameshwari RdClosed ⋅ Opens 7:30 am","072760 55999","http://www.cpschool.edu.in/","https://www.google.com/maps/place/Central+Provincial+School/data=!4m7!3m6!1s0x3bd4bf5c98833795:0x33015380c71b06c9!8m2!3d21.1117109!4d79.092419!16s%2Fg%2F1wrtb9v5!19sChIJlTeDmFy_1DsRyQYbx4BTATM?authuser=0&hl=en&rclk=1"
"School of Scholars, Wanadongri","4.4","196","800 266 0999","CBSE School  YCCE Campus Wanadongri Hingna RdClosed ⋅ Opens 8:10 am","1800 266 0999","https://schoolofscholars.edu.in/","https://www.google.com/maps/place/School+of+Scholars,+Wanadongri/data=!4m7!3m6!1s0x3bd494df00000001:0xc798094eb6f21582!8m2!3d21.0949245!4d78.9756006!16s%2Fg%2F11r94s5zk!19sChIJAQAAAN-U1DsRghXytk4JmMc?authuser=0&hl=en&rclk=1"
"The Chanda Devi Saraf School","4.3","113","070202 5440","School  Katol RdClosed ⋅ Opens 8 am","070202 54408","http://www.cdsschool.org/","https://www.google.com/maps/place/The+Chanda+Devi+Saraf+School/data=!4m7!3m6!1s0x3bd4c1c460e0e7e9:0xaef34770ef6d589a!8m2!3d21.1812946!4d79.0337109!16s%2Fg%2F11b6v7nf_5!19sChIJ6efgYMTB1DsRmlht73BH864?authuser=0&hl=en&rclk=1"
"Rahi Central School","4.3","186","090218 6366","School  Zade le out Jaitala RdClosed ⋅ Opens 8:30 am","090218 63665","http://www.rahischool.com/","https://www.google.com/maps/place/Rahi+Central+School/data=!4m7!3m6!1s0x3bd4bf6477dd9a71:0xaeea64261a52a1c1!8m2!3d21.1100675!4d79.0271013!16s%2Fg%2F11g0ngk48j!19sChIJcZrdd2S_1DsRwaFSGiZk6q4?authuser=0&hl=en&rclk=1"
"Hadas High School & Junior College","4.3","117","090289 3407","High school  Near Senapati Bapat Chowk Near N Ambazari RdClosed ⋅ Opens 7 am","090289 34079","https://www.hadashsalumni.org/page/Contact-Us.dz","https://www.google.com/maps/place/Hadas+High+School+%26+Junior+College/data=!4m7!3m6!1s0x3bd4c08c1df5badd:0x62f0d1bf454c6104!8m2!3d21.1382385!4d79.0710241!16s%2Fg%2F1tg7qgtn!19sChIJ3br1HYzA1DsRBGFMRb_R8GI?authuser=0&hl=en&rclk=1"
"My Chhota School Nagpur","5.0","55","090288 2270","Kindergarten School A6 Ashok Colony Somalwar Nikalas RoadClosed ⋅ Opens 9 am","090288 22702","https://sites.google.com/view/nestacademynagpur/home","https://www.google.com/maps/place/My+Chhota+School+Nagpur/data=!4m7!3m6!1s0x3bd4bf57be747a9f:0x46448083defb39ff!8m2!3d21.1093621!4d79.0569709!16s%2Fg%2F11ptll065w!19sChIJn3p0vle_1DsR_zn73oOAREY?authuser=0&hl=en&rclk=1"
"First Step Fun School","4.8","13","094217 0844","Private educational institution Plot No89/90 90 Hudkeshwar RdClosed ⋅ Opens 10 am","094217 08444","","https://www.google.com/maps/place/First+Step+Fun+School/data=!4m7!3m6!1s0x3bd4b8c654601cb3:0x5ee86193e946c786!8m2!3d21.0971037!4d79.1235112!16s%2Fg%2F11b5vr929p!19sChIJsxxgVMa41DsRhsdG6ZNh6F4?authuser=0&hl=en&rclk=1"
"Aspire International School","4.5","169","091300 5551","CBSE School  Survey no 56/3 Plot no-73 Khasarmari Off NH7 Wardha roadClosed ⋅ Opens 8:30 am","091300 55511","http://www.aspireschools.in/","https://www.google.com/maps/place/Aspire+International+School/data=!4m7!3m6!1s0x3bd4bdafd319c8eb:0x1a93e434ea8b04c0!8m2!3d20.991142!4d79.054783!16s%2Fg%2F11b7tql8t0!19sChIJ68gZ06-91DsRwASL6jTkkxo?authuser=0&hl=en&rclk=1"
"Nagpur Residential School. Sadar, Nagpur","3.9","18","","","","","https://www.google.com/maps/place/Nagpur+Residential+School.+Sadar,+Nagpur/data=!4m7!3m6!1s0x3bd4c0e48509718d:0xda6cff04feded0dc!8m2!3d21.1610612!4d79.0777345!16s%2Fg%2F1hjgl3jvx!19sChIJjXEJheTA1DsR3NDe_gT_bNo?authuser=0&hl=en&rclk=1"
"SUNRISE PUBLIC SCHOOL","4.9","10","","","","","https://www.google.com/maps/place/SUNRISE+PUBLIC+SCHOOL/data=!4m7!3m6!1s0x3bd4eb35a581189f:0x25b1aaac5acadf89!8m2!3d21.1575935!4d78.9967099!16s%2Fg%2F11hdj3j32t!19sChIJnxiBpTXr1DsRid_KWqyqsSU?authuser=0&hl=en&rclk=1"
"NEERI Modern School","4.2","52","712 224 7769","School  RPTS RdClosed ⋅ Opens 8:20 am","0712 224 7769","http://neerimodernschoolnagpur.edu.in/","https://www.google.com/maps/place/NEERI+Modern+School/data=!4m7!3m6!1s0x3bd4bf7ffb849c4b:0x3ad26fe1863d972a!8m2!3d21.1196004!4d79.0650124!16s%2Fg%2F1q63cjv7z!19sChIJS5yE-3-_1DsRKpc9huFv0jo?authuser=0&hl=en&rclk=1"
"Bhavan's Bhagwandas Purohit Vidya Mandir","4.1","247","712 252 1986","School  532H+5FM LALA LAJPATRAI MARG","0712 252 1986","https://www.bhavans.info/about-bhavan/institution-details.php?name=Nagpur&dept_id=182","https://www.google.com/maps/place/Bhavan%27s+Bhagwandas+Purohit+Vidya+Mandir/data=!4m7!3m6!1s0x3bd4c0edd58b351f:0xac71ee3fd05a184d!8m2!3d21.1504637!4d79.0786719!16s%2Fg%2F11b6sv1t1c!19sChIJHzWL1e3A1DsRTRha0D_ucaw?authuser=0&hl=en&rclk=1"
"Air Force School, Vayusena Nagar","4.4","79","712 251 1407","CBSE School  Near Botanical GardenClosed ⋅ Opens 7 am","0712 251 1407","https://www.airforceschoolvsnnagpur.org/","https://www.google.com/maps/place/Air+Force+School,+Vayusena+Nagar/data=!4m7!3m6!1s0x3bd4c035f7973a8b:0x577c9730315394e5!8m2!3d21.1601574!4d79.0417241!16s%2Fg%2F1vr1v32h!19sChIJizqX9zXA1DsR5ZRTMTCXfFc?authuser=0&hl=en&rclk=1"
"Paradise Public School","4.5","16","712 277 3678","School 5434+9JF MAK Azad RdClosed ⋅ Opens 10 am","0712 277 3678","","https://www.google.com/maps/place/Paradise+Public+School/data=!4m7!3m6!1s0x3bd4c0cc60d22d4f:0x32a9955e46f44d51!8m2!3d21.1534388!4d79.1065466!16s%2Fg%2F1tf5zrg4!19sChIJTy3SYMzA1DsRUU30Rl6VqTI?authuser=0&hl=en&rclk=1"
"Providence Girls' High School Civil Lines","4.4","92","712 253 1996","School  25-2 behind District Court","0712 253 1996","","https://www.google.com/maps/place/Providence+Girls%27+High+School+Civil+Lines/data=!4m7!3m6!1s0x3bd4c0fa61400abf:0xff99650e910a0da9!8m2!3d21.156561!4d79.0728534!16s%2Fg%2F11fylk96fq!19sChIJvwpAYfrA1DsRqQ0KkQ5lmf8?authuser=0&hl=en&rclk=1"
"SEVEN STARS SCHOOL, MANEWADA","5.0","18","093729 6877","School 33WX+3GX Manewada - Besa RdClosed ⋅ Opens 8 am","093729 68777","https://sevenstarsschool.co.in/","https://www.google.com/maps/place/SEVEN+STARS+SCHOOL,+MANEWADA/data=!4m7!3m6!1s0x3bd4bf399a998f01:0xe319a07b4bf45922!8m2!3d21.0951785!4d79.0987797!16s%2Fg%2F11t26dqmq4!19sChIJAY-Zmjm_1DsRIln0S3ugGeM?authuser=0&hl=en&rclk=1"
"St. Anthony's High School","4.6","40","","","","","https://www.google.com/maps/place/St.+Anthony%27s+High+School/data=!4m7!3m6!1s0x3bd4c0a0251a49a7:0xd0eb7cb106d7e81a!8m2!3d21.1237804!4d79.0879312!16s%2Fg%2F1vfzcmsw!19sChIJp0kaJaDA1DsRGujXBrF869A?authuser=0&hl=en&rclk=1"
"IQRA PUBLIC SCHOOL, Tajabad, Nagpur","4.1","21","","","","","https://www.google.com/maps/place/IQRA+PUBLIC+SCHOOL,+Tajabad,+Nagpur/data=!4m7!3m6!1s0x3bd4b8af556e84d3:0xc7751b0f2f07e97d!8m2!3d21.117909!4d79.1213237!16s%2Fg%2F11b75pw11p!19sChIJ04RuVa-41DsRfekHLw8bdcc?authuser=0&hl=en&rclk=1"
"Kids World School","4.1","83","098237 6710","School  247/2 (part behind Police Line Takli near Ekta & Basera ApartmentsClosed ⋅ Opens 8 am","098237 67105","http://www.kidsworldschoolnagpur.com/","https://www.google.com/maps/place/Kids+World+School/data=!4m7!3m6!1s0x3bd4c1a0ce111b0f:0x24e398c749624ecb!8m2!3d21.184967!4d79.0624709!16s%2Fg%2F1q627wsvj!19sChIJDxsRzqDB1DsRy05iSceY4yQ?authuser=0&hl=en&rclk=1"
"D.A.V. High School","4.3","20","","","","","https://www.google.com/maps/place/D.A.V.+High+School/data=!4m7!3m6!1s0x3bd4c1230b7dc345:0xf3d3dbe074556a7a!8m2!3d21.178291!4d79.0914139!16s%2Fg%2F11b8ydhp_t!19sChIJRcN9CyPB1DsRempVdODb0_M?authuser=0&hl=en&rclk=1"
"YASHODA PUBLIC SCHOOL AND JUN. COLLEGE","4.1","16","","","","","https://www.google.com/maps/place/YASHODA+PUBLIC+SCHOOL+AND+JUN.+COLLEGE/data=!4m7!3m6!1s0x3bd4c0076630cf77:0x305cc69822ce2b08!8m2!3d21.1181751!4d79.0265777!16s%2Fg%2F11c67v25vp!19sChIJd88wZgfA1DsRCCvOIpjGXDA?authuser=0&hl=en&rclk=1"
"Sule High School","3.7","30","094221 2228","High school 43PM+R46 Abhyankar Marg","094221 22288","","https://www.google.com/maps/place/Sule+High+School/data=!4m7!3m6!1s0x3bd4c096c058479d:0xdd1448a6db20b248!8m2!3d21.1370263!4d79.0827629!16s%2Fg%2F11bbthw88r!19sChIJnUdYwJbA1DsRSLIg26ZIFN0?authuser=0&hl=en&rclk=1"
"SFS School of Excellence","4.3","26","091688 8054","School  Red BuildingClosed ⋅ Opens 8:30 am","091688 80541","https://www.sfsschoolofexcellence.com/","https://www.google.com/maps/place/SFS+School+of+Excellence/data=!4m7!3m6!1s0x3bd4c0ffb82da581:0x23a855a6daf2f9a3!8m2!3d21.1655191!4d79.0665515!16s%2Fg%2F11fz9hvmqr!19sChIJgaUtuP_A1DsRo_ny2qZVqCM?authuser=0&hl=en&rclk=1"
"Sanskar Vidya Sagar, Nandanvan, Nagpur","4.2","101","712 271 6121","CBSE School  44RH+38JClosed ⋅ Opens 8 am","0712 271 6121","https://svsnagpur.edu.in/","https://www.google.com/maps/place/Sanskar+Vidya+Sagar,+Nandanvan,+Nagpur/data=!4m7!3m6!1s0x3bd4c743b8cce287:0x726076bc7356ab7b!8m2!3d21.1402143!4d79.1282693!16s%2Fg%2F11b76brplk!19sChIJh-LMuEPH1DsRe6tWc7x2YHI?authuser=0&hl=en&rclk=1"
"Nagpur Waldorf Inspired School (NWIS)","5.0","6","094218 8361","Waldorf school 53 Opp Dagdi Park behind Centre Point HotelClosed ⋅ Opens 8:30 am","094218 83615","http://www.nwis.in/","https://www.google.com/maps/place/Nagpur+Waldorf+Inspired+School+%28NWIS%29/data=!4m7!3m6!1s0x3bd4c1baf1b78f55:0x573ef91f182a785e!8m2!3d21.1362166!4d79.0759752!16s%2Fg%2F11kcbk4n9g!19sChIJVY-38brB1DsRXngqGB_5Plc?authuser=0&hl=en&rclk=1"
"Marie Poussepin's Academy, ICSE School","4.0","110","096653 8345","ICSE School  647M+H9R Kamptee Rd Near MhasalaClosed ⋅ Opens 8:30 am","096653 83459","http://mariepoussepinacademy.edu.in/","https://www.google.com/maps/place/Marie+Poussepin%27s+Academy,+ICSE+School/data=!4m7!3m6!1s0x3bd4c6a1136da723:0x2f1421fb1be5e79f!8m2!3d21.2139933!4d79.1334026!16s%2Fg%2F11b5pjvhsr!19sChIJI6dtE6HG1DsRn-flG_shFC8?authuser=0&hl=en&rclk=1"
"Bishop Cotton School","4.1","28","098232 5588","School 43V8+4WQ VIP RdClosed ⋅ Opens 8:30 am","098232 55886","http://www.bishopcottonschoolcbse.edu.in/","https://www.google.com/maps/place/Bishop+Cotton+School/data=!4m7!3m6!1s0x3bd4c08ad81a5103:0xe348043900983888!8m2!3d21.1428476!4d79.0673741!16s%2Fg%2F1hjgtcr2c!19sChIJA1Ea2IrA1DsRiDiYADkESOM?authuser=0&hl=en&rclk=1"
"Narayana e-techno School Nagpur","4.4","54","800 102 3344","School  Jai Maa Vaishno Devi Nagar Wathoda LayoutClosed ⋅ Opens 8 am","1800 102 3344","https://www.narayanaschools.in/mumbai/nagpur","https://www.google.com/maps/place/Narayana+e-techno+School+Nagpur/data=!4m7!3m6!1s0x3bd4c78e3a9f5e77:0xc2dc1dcac0fe6104!8m2!3d21.1329237!4d79.1462183!16s%2Fg%2F11h04lblnk!19sChIJd16fOo7H1DsRBGH-wMod3MI?authuser=0&hl=en&rclk=1"
"Tarkunde Dharampeth High School","4.0","21","","","","","https://www.google.com/maps/place/Tarkunde+Dharampeth+High+School/data=!4m7!3m6!1s0x3bd4c08e7be85519:0xb81b3ab7ecba3ab8!8m2!3d21.1367072!4d79.0661124!16s%2Fg%2F11b86vrd9g!19sChIJGVXoe47A1DsRuDq67Lc6G7g?authuser=0&hl=en&rclk=1"
"The South Public School","4.2","120","712 274 5137","School  Plot No 1/2/3 Manewada Ring Road Mankapur Ring Rd Opp Maruti Suzuki Service (Seva Automotive)Closed ⋅ Opens 9:30 am","0712 274 5137","https://thesouthpublicschool.com/","https://www.google.com/maps/place/The+South+Public+School/data=!4m7!3m6!1s0x3bd4bf45d067faad:0xdcafbc2be08f4562!8m2!3d21.1050899!4d79.0963607!16s%2Fg%2F1xfsm5_p!19sChIJrfpn0EW_1DsRYkWP4Cu8r9w?authuser=0&hl=en&rclk=1"
"Central Provincial School","4.2","33","072760 5599","School 52 Rameshwari RdClosed ⋅ Opens 7:30 am","072760 55999","http://www.cpschool.edu.in/","https://www.google.com/maps/place/Central+Provincial+School/data=!4m7!3m6!1s0x3bd4bf5c98833795:0x33015380c71b06c9!8m2!3d21.1117109!4d79.092419!16s%2Fg%2F1wrtb9v5!19sChIJlTeDmFy_1DsRyQYbx4BTATM?authuser=0&hl=en&rclk=1"
"St. Anthony's High School","4.6","40","","","","","https://www.google.com/maps/place/St.+Anthony%27s+High+School/data=!4m7!3m6!1s0x3bd4c0a0251a49a7:0xd0eb7cb106d7e81a!8m2!3d21.1237804!4d79.0879312!16s%2Fg%2F1vfzcmsw!19sChIJp0kaJaDA1DsRGujXBrF869A?authuser=0&hl=en&rclk=1"
"Mount Litera Zee School - Nagpur, Maharashtra","4.4","143","084460 6005","CBSE School ","199 Sangal Estate","http://www.mlzsnagpur.edu.in/","https://www.google.com/maps/place/Mount+Litera+Zee+School+-+Nagpur,+Maharashtra/data=!4m7!3m6!1s0x3bd4c6f30dfac5b3:0xcbbe8932ec8b5731!8m2!3d21.20908!4d79.1385478!16s%2Fg%2F1q5bw7psb!19sChIJs8X6DfPG1DsRMVeL7DKJvss?authuser=0&hl=en&rclk=1"
"St. Paul School, CBSE","3.4","291","094221 0834","CBSE School  Infront of Petrol Pump Hudkeshwar RdClosed ⋅ Opens 9 am","094221 08344","http://www.stpaulschool.ac.in/","https://www.google.com/maps/place/St.+Paul+School,+CBSE/data=!4m7!3m6!1s0x3bd4b8da93d3fa03:0x25922093f7278d02!8m2!3d21.0867656!4d79.1221337!16s%2Fg%2F12hmsxv_p!19sChIJA_rTk9q41DsRAo0n95MgkiU?authuser=0&hl=en&rclk=1"
"Kendriya Vidyalaya Ajni Nagpur","4.0","201","712 274 9124","CBSE School  38-aClosed ⋅ Opens 8 am","0712 274 9124","https://ajni.kvs.ac.in/","https://www.google.com/maps/place/Kendriya+Vidyalaya+Ajni+Nagpur/data=!4m7!3m6!1s0x3bd4c0a101966811:0xc418bc02394cab9a!8m2!3d21.1249295!4d79.090325!16s%2Fg%2F1tdcp_3z!19sChIJEWiWAaHA1DsRmqtMOQK8GMQ?authuser=0&hl=en&rclk=1"
"Dharampeth High School baba farid nagar","5.0","3","712 253 2135","High school Brhnuwankhede Hall Ambazari Rd Opposite Alankar Cinema","0712 253 2135","","https://www.google.com/maps/place/Dharampeth+High+School+baba+farid+nagar/data=!4m7!3m6!1s0x3bd4c0c011f8b8d1:0xd9d552cea7c58db6!8m2!3d21.1458004!4d79.0881546!16s%2Fg%2F1tjf8qnv!19sChIJ0bj4EcDA1DsRto3Fp85S1dk?authuser=0&hl=en&rclk=1"
"Gayatri Convent","4.3","39","099607 9440","School  698Closed ⋅ Opens 8:30 am","099607 94406","https://www.gayatriconvent.org/","https://www.google.com/maps/place/Gayatri+Convent/data=!4m7!3m6!1s0x3bd4c0b3ea9db09b:0x8a5b6ca0ed41a516!8m2!3d21.1388068!4d79.1053374!16s%2Fg%2F11ckqsytbg!19sChIJm7Cd6rPA1DsRFqVB7aBsW4o?authuser=0&hl=en&rclk=1"
"Shri Rajendra High School & Junior College","4.5","137","712 272 2870","Junior college  Kothi Rd Near Shivaji Square MahalClosed ⋅ Opens 7 am","0712 272 2870","","https://www.google.com/maps/place/Shri+Rajendra+High+School+%26+Junior+College/data=!4m7!3m6!1s0x3bd4c0b5dc220dd5:0x70a5766c923e9008!8m2!3d21.1442245!4d79.1046323!16s%2Fg%2F1tdh2b27!19sChIJ1Q0i3LXA1DsRCJA-kmx2pXA?authuser=0&hl=en&rclk=1"
