"Title","Rating","Reviews","Phone","Industry","Address","Website","Google Maps Link"
"Department Of Soil Science - College Of Agriculture, Nagpur","4.3","15","712 252 2255","College 43WF+9C8 Amravati Road Maharajbagh RdClosed ⋅ Opens 12 am Thu","0712 252 2255","","https://www.google.com/maps/place/Department+Of+Soil+Science+-+College+Of+Agriculture,+Nagpur/data=!4m7!3m6!1s0x3bd4c0f2fadf96d1:0x3680eb6e80b94c48!8m2!3d21.1459037!4d79.073573!16s%2Fg%2F11bbrl34yd!19sChIJ0Zbf-vLA1DsRSEy5gG7rgDY?authuser=0&hl=en&rclk=1"
"Maharashtra Adhyapak Vidyalaya","4.8","37","094035 9168","Government college  Rajabaksha Layout Ajni Road Medical ChowkOpen ⋅ Closes 8 pm","094035 91689","http://mavngp.org/","https://www.google.com/maps/place/Maharashtra+Adhyapak+Vidyalaya/data=!4m7!3m6!1s0x3bd4c0a5a8c66185:0x35f9d1be75c60520!8m2!3d21.1305211!4d79.0963808!16s%2Fg%2F11b5ypbqx8!19sChIJhWHGqKXA1DsRIAXGdb7R-TU?authuser=0&hl=en&rclk=1"
"College of Agriculture, Nagpur","4.3","396","712 252 2621","College  Maharajbagh RdClosed ⋅ Opens 9 am Wed","0712 252 2621","http://www.pdkv.ac.in/?page_id=3739","https://www.google.com/maps/place/College+of+Agriculture,+Nagpur/data=!4m7!3m6!1s0x3bd4c0c25eaaaaab:0xca6ae9b32aae3cec!8m2!3d21.1445395!4d79.0738268!16s%2Fm%2F0cr3tms!19sChIJq6qqXsLA1DsR7DyuKrPpaso?authuser=0&hl=en&rclk=1"
"NIRALA EDUCATION CENTER","4.8","20","099234 5107","Junior college  Central AveClosed ⋅ Opens 7 am Wed","099234 51071","http://niralaeducationcenter.com/","https://www.google.com/maps/place/NIRALA+EDUCATION+CENTER/data=!4m7!3m6!1s0x3bd4c17c2772e9c9:0x9dd1680b79d4dd47!8m2!3d21.152052!4d79.0985207!16s%2Fg%2F11q973222n!19sChIJyelyJ3zB1DsRR93UeQto0Z0?authuser=0&hl=en&rclk=1"
"Jawaharlal Nehru Arts, Commerce & Science College","3.7","19","","School  5224+85R","07104 223 032","http://www.jncwadi.ac.in/","https://www.google.com/maps/place/Jawaharlal+Nehru+Arts,+Commerce+%26+Science+College/data=!4m7!3m6!1s0x3bd4ea902c52b389:0xb3c7e768b4f77e41!8m2!3d21.1508615!4d79.0053852!16s%2Fg%2F11g9w5lc8g!19sChIJibNSLJDq1DsRQX73tGjnx7M?authuser=0&hl=en&rclk=1"
"Pallavi D.T.ED College","4.8","4","","","","http://pcde.ltjss.net/","https://www.google.com/maps/place/Pallavi+D.T.ED+College/data=!4m7!3m6!1s0x3bd4c7468ac1330d:0x20a3a8f2fe0a3aac!8m2!3d21.142913!4d79.1239016!16s%2Fg%2F11b5z3vz6d!19sChIJDTPBikbH1DsRrDoK_vKooyA?authuser=0&hl=en&rclk=1"
"WOMENS TECHNICAL EDUCATION & RESEARCH INSTITUTE","4.6","7","870 460 3010","College 527W+QJ3 Lad College Campus Seminary Hills","0870 460 3010","http://wteri.edu.in/","https://www.google.com/maps/place/WOMENS+TECHNICAL+EDUCATION+%26+RESEARCH+INSTITUTE/data=!4m7!3m6!1s0x3bd4c04daaaaaaab:0xaaef942aa8c9be61!8m2!3d21.1643978!4d79.0465618!16s%2Fg%2F11btz28_3k!19sChIJq6qqqk3A1DsRYb7JqCqU76o?authuser=0&hl=en&rclk=1"
"Maharshi Karve Stree Shikshan Sanstha, Cummins College for Women, city office","4.7","36","","College  4389+PGRClosed ⋅ Opens 10 am Wed","020 2531 3000","http://www.maharshikarve.ac.in/","https://www.google.com/maps/place/Maharshi+Karve+Stree+Shikshan+Sanstha,+Cummins+College+for+Women,+city+office/data=!4m7!3m6!1s0x3bd4bf7e8ccee71d:0x1e1715162d921e28!8m2!3d21.1168724!4d79.0687646!16s%2Fg%2F124szhrvq!19sChIJHefOjH6_1DsRKB6SLRYVFx4?authuser=0&hl=en&rclk=1"
"Priyadarshini Junior College","3.0","2","","","","","https://www.google.com/maps/place/Priyadarshini+Junior+College/data=!4m7!3m6!1s0x3bd4c75960617ee9:0x55c0b197fae8148b!8m2!3d21.1308853!4d79.1260312!16s%2Fg%2F11j007ppk2!19sChIJ6X5hYFnH1DsRixTo-pexwFU?authuser=0&hl=en&rclk=1"
"Tidke School & Junior College","3.9","87","712 259 1791","College  53CG+434 Katol Rd","0712 259 1791","","https://www.google.com/maps/place/Tidke+School+%26+Junior+College/data=!4m7!3m6!1s0x3bd4c102e67e8f3d:0x8a1ef6bdc90bc1cd!8m2!3d21.1702662!4d79.0752147!16s%2Fg%2F1tfkjmqp!19sChIJPY9-5gLB1DsRzcELyb32Hoo?authuser=0&hl=en&rclk=1"
"Art's, Commerce & Science College, Gittikhadan, Nagpur","","","","","","","https://www.google.com/maps/place/Art%27s,+Commerce+%26+Science+College,+Gittikhadan,+Nagpur/data=!4m7!3m6!1s0x3bd4c185f5b9b7a1:0xa3ed8725a4cce939!8m2!3d21.1739373!4d79.0529571!16s%2Fg%2F11w8s9y29_!19sChIJobe59YXB1DsROenMpCWH7aM?authuser=0&hl=en&rclk=1"
"College Of Fishery Science Nagpur","4.5","65","712 205 5008","Government college  527R+MP4Closes soon ⋅ 6 pm ⋅ Opens 10 am Wed","0712 205 5008","http://cofsngp.org/","https://www.google.com/maps/place/College+Of+Fishery+Science+Nagpur/data=!4m7!3m6!1s0x3bd4c0355fb87cd1:0x7e12ad19ac2fe68!8m2!3d21.1641483!4d79.0418365!16s%2Fg%2F11bwfm8cfz!19sChIJ0Xy4XzXA1DsRaP7CmtEq4Qc?authuser=0&hl=en&rclk=1"
"BITCON - I.T.I College in Nagpur","4.5","2","","","","","https://www.google.com/maps/place/BITCON+-+I.T.I+College+in+Nagpur/data=!4m7!3m6!1s0x3bd4c7099c25e71b:0xb4ea2fc713eb8c8e!8m2!3d21.1313476!4d79.1363594!16s%2Fg%2F11q9hmd01k!19sChIJG-clnAnH1DsRjozrE8cv6rQ?authuser=0&hl=en&rclk=1"
"Anjuman Arts College Nagpur","2.0","1","","","","","https://www.google.com/maps/place/Anjuman+Arts+College+Nagpur/data=!4m7!3m6!1s0x3bd4c102df720021:0xb96949b90a699684!8m2!3d21.170561!4d79.0746118!16s%2Fg%2F11c2nk9m83!19sChIJIQBy3wLB1DsRhJZpCrlJabk?authuser=0&hl=en&rclk=1"
"Government Polytechnic, Nagpur","4.4","918","712 256 4483","College  537M+R6F Near Mangalwari BazarCloses soon ⋅ 6 pm ⋅ Opens 10:30 am Wed","0712 256 4483","http://www.gpnagpur.ac.in/","https://www.google.com/maps/place/Government+Polytechnic,+Nagpur/data=!4m7!3m6!1s0x3bd4c0e124ba289d:0xa5b6f549445117d4!8m2!3d21.1645544!4d79.0830418!16s%2Fm%2F0cr3tsm!19sChIJnSi6JOHA1DsR1BdRREn1tqU?authuser=0&hl=en&rclk=1"
"Institue of Fire and Safety Engineering Fire College","4.5","39","099236 6611","College G-4 Katol RdCloses soon ⋅ 6 pm ⋅ Opens 9:30 am Thu","099236 66111","http://ifse.org/","https://www.google.com/maps/place/Institue+of+Fire+and+Safety+Engineering+Fire+College/data=!4m7!3m6!1s0x3bd4c1c385fd1221:0x4076dc0d5ebee0c2!8m2!3d21.1831036!4d79.0341917!16s%2Fg%2F12hkcbw7m!19sChIJIRL9hcPB1DsRwuC-Xg3cdkA?authuser=0&hl=en&rclk=1"
"Vilasrao Deshmukh College Of physiotherapy","3.1","29","072189 1570","College  43V4+GM5 Hill Rd","072189 15702","","https://www.google.com/maps/place/Vilasrao+Deshmukh+College+Of+physiotherapy/data=!4m7!3m6!1s0x3bd4c05d9aa90ec1:0x8b99be3321924424!8m2!3d21.1437622!4d79.0567246!16s%2Fg%2F1q6j8vz09!19sChIJwQ6pml3A1DsRJESSITO-mYs?authuser=0&hl=en&rclk=1"
"Sevasadan High School & Junior College","4.3","13","084462 1192","College  43QG+WGJ Ambazari Rd Near Maharaj Bagh RoadClosed ⋅ Opens 11:30 am Wed","084462 11927","https://sevasadannagpur.org/","https://www.google.com/maps/place/Sevasadan+High+School+%26+Junior+College/data=!4m7!3m6!1s0x3bd4c0920ccb9e0f:0x83b4525557a2b626!8m2!3d21.1398427!4d79.0762628!16s%2Fg%2F1q6n2rvgd!19sChIJD57LDJLA1DsRJraiV1VStIM?authuser=0&hl=en&rclk=1"
"KC Bajaj College of Education","3.9","40","712 264 6507","Teachers college  Plot Number 1&2 Bank Colony RdClosed ⋅ Opens 10:30 am Wed","0712 264 6507","http://kcbajajbedcollege.in/","https://www.google.com/maps/place/KC+Bajaj+College+of+Education/data=!4m7!3m6!1s0x3bd4c1164d65037d:0x27d851056fb126d2!8m2!3d21.1832234!4d79.0850377!16s%2Fg%2F1q6h_qs56!19sChIJfQNlTRbB1DsR0iaxbwVR2Cc?authuser=0&hl=en&rclk=1"
"Tirpude college nagpur futala road","","","","","","","https://www.google.com/maps/place/Tirpude+college+nagpur+futala+road/data=!4m7!3m6!1s0x3bd4c10068963a7b:0x20f5a40a43bcbf75!8m2!3d21.1616426!4d79.0637963!16s%2Fg%2F11y58y74y_!19sChIJezqWaADB1DsRdb-8Qwqk9SA?authuser=0&hl=en&rclk=1"
"Mahatma Gandhi Centennial Sindhu High School & Junior College","4.0","147","712 264 3507","College  53GV+VF9 Nara RdCloses soon ⋅ 5:30 pm ⋅ Opens 7:30 am Wed","0712 264 3507","","https://www.google.com/maps/place/Mahatma+Gandhi+Centennial+Sindhu+High+School+%26+Junior+College/data=!4m7!3m6!1s0x3bd4c12465a6ce09:0xd34588775ec841a2!8m2!3d21.1771743!4d79.0937499!16s%2Fg%2F1q675dl5t!19sChIJCc6mZSTB1DsRokHIXneIRdM?authuser=0&hl=en&rclk=1"
"National Fire Service College","4.6","300","712 298 2225","College  Takli Feeder RoadCloses soon ⋅ 6 pm ⋅ Opens 10 am Wed","0712 298 2225","http://nfscnagpur.nic.in/","https://www.google.com/maps/place/National+Fire+Service+College/data=!4m7!3m6!1s0x3bd4c0f1185d16a5:0xaad9c60ba293fabb!8m2!3d21.1745409!4d79.0732211!16s%2Fm%2F0cr3v58!19sChIJpRZdGPHA1DsRu_qTogvG2ao?authuser=0&hl=en&rclk=1"
"Florence Academy Of Design","4.8","108","","Institute of technology Block no 2","98 Paradise","","https://www.google.com/maps/place/Florence+Academy+Of+Design/data=!4m7!3m6!1s0x3bd4c1c1243f5c47:0x7854f1eac74f9399!8m2!3d21.1404677!4d79.0611881!16s%2Fg%2F11fl5dmmg0!19sChIJR1w_JMHB1DsRmZNPx-rxVHg?authuser=0&hl=en&rclk=1"
"GH Raisoni College of commerce science and technology","2.5","11","","","","","https://www.google.com/maps/place/GH+Raisoni+College+of+commerce+science+and+technology/data=!4m7!3m6!1s0x3bd4c123bfece315:0xed0643f99242f230!8m2!3d21.1643681!4d79.082201!16s%2Fg%2F11kpgqxvq6!19sChIJFePsvyPB1DsRMPJCkvlDBu0?authuser=0&hl=en&rclk=1"
"Fire Engineering College","4.8","12","","","","","https://www.google.com/maps/place/Fire+Engineering+College/data=!4m7!3m6!1s0x3bd4c10444403a81:0xb76ae49258c3c29c!8m2!3d21.1753362!4d79.0720166!16s%2Fg%2F11c2k_kf05!19sChIJgTpARATB1DsRnMLDWJLkarc?authuser=0&hl=en&rclk=1"
"Al-Ameen English School & Junior College","3.8","41","098230 8348","School  PLOT NO 162 OPPOSITE Eidgh GroundClosed ⋅ Opens 8 am Wed","098230 83481","","https://www.google.com/maps/place/Al-Ameen+English+School+%26+Junior+College/data=!4m7!3m6!1s0x3bd4c10912c598bb:0x7f65455529c343cb!8m2!3d21.1833944!4d79.06825!16s%2Fg%2F1q62bcpzp!19sChIJu5jFEgnB1DsRy0PDKVVFZX8?authuser=0&hl=en&rclk=1"
"Smt. Manoramabai Mundle College Of Architecture","4.3","67","712 251 0208","Architecture school  527W+J43 Seminary Hills RdCloses soon ⋅ 6 pm ⋅ Opens 10 am Wed","0712 251 0208","http://www.smmca.edu.in/","https://www.google.com/maps/place/Smt.+Manoramabai+Mundle+College+Of+Architecture/data=!4m7!3m6!1s0x3bd4c04b19a79b99:0xd7c48ef30e0c5dd6!8m2!3d21.1640047!4d79.0453074!16s%2Fg%2F1q64hgn77!19sChIJmZunGUvA1DsR1l0MDvOOxNc?authuser=0&hl=en&rclk=1"
"Bhavan`s Bhagwandas Purohit College Of Communication & Management","4.0","41","712 252 2341","Business school  532H+38V Bhartiya Vidya Bhavan Lala Lajpatrai Road Civil Lines Civil Lines","0712 252 2341","","https://www.google.com/maps/place/Bhavan%60s+Bhagwandas+Purohit+College+Of+Communication+%26+Management/data=!4m7!3m6!1s0x3bd4c0f3c0000001:0xcf1cf875d2e6f2e!8m2!3d21.1502342!4d79.0783091!16s%2Fg%2F1vxw6qyt!19sChIJAQAAwPPA1DsRLm8uXYfP8Qw?authuser=0&hl=en&rclk=1"
"Life Christian University","","","080878 1688","","080878 16889","","https://www.google.com/maps/place/Life+Christian+University/data=!4m7!3m6!1s0x3bd4c1aef7a733bd:0x2f24402592a9fcdf!8m2!3d21.1744375!4d79.056135!16s%2Fg%2F11fnqx8h92!19sChIJvTOn967B1DsR3_ypkiVAJC8?authuser=0&hl=en&rclk=1"
"Kalidas Univerities B.Ed. College, Nagpur","4.0","3","082086 3280","Teachers college 43WQ+H79 Railway Station Rd","082086 32804","","https://www.google.com/maps/place/Kalidas+Univerities+B.Ed.+College,+Nagpur/data=!4m7!3m6!1s0x3bd4c0eaffffffff:0xc9ad2b8b9e6ce770!8m2!3d21.1464131!4d79.0882309!16s%2Fg%2F11bt_8pnth!19sChIJ_____-rA1DsRcOdsnosrrck?authuser=0&hl=en&rclk=1"
"National Civil Defence College (NDRF Academy)","4.4","76","712 256 2611","Government college  Temple RdCloses soon ⋅ 6 pm ⋅ Opens 10 am Wed","0712 256 2611","","https://www.google.com/maps/place/National+Civil+Defence+College+%28NDRF+Academy%29/data=!4m7!3m6!1s0x3bd4c0f44023873b:0x856bc3f66e3f559f!8m2!3d21.1480674!4d79.068727!16s%2Fm%2F0cr3v65!19sChIJO4cjQPTA1DsRn1U_bvbDa4U?authuser=0&hl=en&rclk=1"
"Shri Balasaheb Tirpude College of Hotel Management & Catering Technology","4.3","135","098239 3578","College  Civil LinesClosed ⋅ Opens 9 am Wed","098239 35789","http://www.tirpudehmct.ac.in/","https://www.google.com/maps/place/Shri+Balasaheb+Tirpude+College+of+Hotel+Management+%26+Catering+Technology/data=!4m7!3m6!1s0x3bd4c0f3c0000001:0xd7f9181ea04418d3!8m2!3d21.1624598!4d79.0710287!16s%2Fg%2F1tgfbt_m!19sChIJAQAAwPPA1DsR0xhEoB4Y-dc?authuser=0&hl=en&rclk=1"
"MKH Sancheti Public School & Junior College","4.3","182","095525 1293","School  Wardha Rd opposite Sai MandirClosed ⋅ Opens 8:30 am Wed","095525 12934","http://sanchetischool.com/","https://www.google.com/maps/place/MKH+Sancheti+Public+School+%26+Junior+College/data=!4m7!3m6!1s0x3bd4bf7c7f266733:0x393241c4f257bc18!8m2!3d21.1149328!4d79.0729493!16s%2Fg%2F1tdx74y7!19sChIJM2cmf3y_1DsRGLxX8sRBMjk?authuser=0&hl=en&rclk=1"
"RTMNU'S Dr. Babasaheb Ambedkar Law College Nagpur (Main Branch)","4.1","22","","","","","https://www.google.com/maps/place/RTMNU%27S+Dr.+Babasaheb+Ambedkar+Law+College+Nagpur+%28Main+Branch%29/data=!4m7!3m6!1s0x3bd4c05ee22863d9:0x9c490911bb82ab67!8m2!3d21.1476579!4d79.0611587!16s%2Fg%2F11c5_m3pmm!19sChIJ2WMo4l7A1DsRZ6uCuxEJSZw?authuser=0&hl=en&rclk=1"
"RTMNU's Dr Babasaheb Ambedkar College of Law, Nagpur","4.2","137","712 253 2065","College  Himalaya Accord Apartment 6 Amravati RdOpen ⋅ Closes 6:30 pm","0712 253 2065","http://rtmnubacl.org/","https://www.google.com/maps/place/RTMNU%27s+Dr+Babasaheb+Ambedkar+College+of+Law,+Nagpur/data=!4m7!3m6!1s0x3bd4c0c011f8b8d1:0x2faa7f12f0f9f9ad!8m2!3d21.1477248!4d79.061086!16s%2Fg%2F1td1bwrn!19sChIJ0bj4EcDA1DsRrfn58BJ_qi8?authuser=0&hl=en&rclk=1"
"Dr. Panjabrao Deshmukh Krishi Mahavidyalaya, Nagpur","4.3","29","712 256 0059","College 43VF+VGJ Amravati Rd Opposite Maharaj BaghCloses soon ⋅ 6 pm ⋅ Opens 7 am Wed","0712 256 0059","http://www.pdkv.ac.in/","https://www.google.com/maps/place/Dr.+Panjabrao+Deshmukh+Krishi+Mahavidyalaya,+Nagpur/data=!4m7!3m6!1s0x3bd4c08d0d83d813:0x920e00cc113d08d6!8m2!3d21.1447053!4d79.073753!16s%2Fg%2F1tfzvz17!19sChIJE9iDDY3A1DsR1gg9EcwADpI?authuser=0&hl=en&rclk=1"
"Hadas High School & Junior College","4.3","117","090289 3407","High school  Near Senapati Bapat Chowk Near N Ambazari RdClosed ⋅ Opens 7 am Wed","090289 34079","https://www.hadashsalumni.org/page/Contact-Us.dz","https://www.google.com/maps/place/Hadas+High+School+%26+Junior+College/data=!4m7!3m6!1s0x3bd4c08c1df5badd:0x62f0d1bf454c6104!8m2!3d21.1382385!4d79.0710241!16s%2Fg%2F1tg7qgtn!19sChIJ3br1HYzA1DsRBGFMRb_R8GI?authuser=0&hl=en&rclk=1"
"G H Raisoni College, Riaan tower","3.5","11","","","","","https://www.google.com/maps/place/G+H+Raisoni+College,+Riaan+tower/data=!4m7!3m6!1s0x3bd4c1ce49a20ae7:0x60c344108878a522!8m2!3d21.1640964!4d79.0819701!16s%2Fg%2F11t4bv7l4c!19sChIJ5wqiSc7B1DsRIqV4iBBEw2A?authuser=0&hl=en&rclk=1"
"Treatwell College Of Nursing","4.3","6","","College  Padmaraj Complex 19 Kamptee RdOpen","","https://treatwellnursing.in/contact-us","https://www.google.com/maps/place/Treatwell+College+Of+Nursing/data=!4m7!3m6!1s0x3bd4c10c33798e71:0x694f21310d339582!8m2!3d21.1626951!4d79.0848334!16s%2Fg%2F11k520gt10!19sChIJcY55MwzB1DsRgpUzDTEhT2k?authuser=0&hl=en&rclk=1"
"Maulana Abul Kalam Azad High School & Junior College","4.3","25","","","","","https://www.google.com/maps/place/Maulana+Abul+Kalam+Azad+High+School+%26+Junior+College/data=!4m7!3m6!1s0x3bd4c0cc878ae025:0x1691536511dd59d9!8m2!3d21.1529042!4d79.1068249!16s%2Fg%2F1q660h5yl!19sChIJJeCKh8zA1DsR2VndEWVTkRY?authuser=0&hl=en&rclk=1"
"Javaharlal Nehru Medical College Of Nagpur Maharashtra","3.9","7","093258 5782","Government college  5384+2XW","093258 57829","","https://www.google.com/maps/place/Javaharlal+Nehru+Medical+College+Of+Nagpur+Maharashtra/data=!4m7!3m6!1s0x3bd4c05340000001:0x3d9de1f34db4fe26!8m2!3d21.1651014!4d79.0574436!16s%2Fg%2F11dxc1l7bt!19sChIJAQAAQFPA1DsRJv60TfPhnT0?authuser=0&hl=en&rclk=1"
"Auditorium Nagpur Veterinary College","5.0","4","","","","http://www.nvcnagpur.net.in/","https://www.google.com/maps/place/Auditorium+Nagpur+Veterinary+College/data=!4m7!3m6!1s0x3bd4c04b57531481:0x429d945a95413cf2!8m2!3d21.1651995!4d79.0472095!16s%2Fg%2F11crzv_h20!19sChIJgRRTV0vA1DsR8jxBlVqUnUI?authuser=0&hl=en&rclk=1"
"Bajaj college","","","","","","","https://www.google.com/maps/place/Bajaj+college/data=!4m7!3m6!1s0x3bd4c100218a0edb:0x7b6b8f0e7e9d5685!8m2!3d21.175235!4d79.0858017!16s%2Fg%2F11w2lxtm_6!19sChIJ2w6KIQDB1DsRhVadfg6Pa3s?authuser=0&hl=en&rclk=1"
"Sakya College - BSc, B.Com, BA XI/XII(Science Commerce & Arts)","4.5","2","095951 9241","Junior college Bus Stop Near Sakya Nagri Nara Rd","095951 92419","","https://www.google.com/maps/place/Sakya+College+-+BSc,+B.Com,+BA+XI%2FXII%28Science+Commerce+%26+Arts%29/data=!4m7!3m6!1s0x3bd4c18872a9bc65:0xadd73c937e5638d4!8m2!3d21.2025674!4d79.0909837!16s%2Fg%2F11hg48yb89!19sChIJZbypcojB1DsR1DhWfpM8160?authuser=0&hl=en&rclk=1"
"Shri Vasant B.Ed. College","3.5","6","095078 3045","Teachers college  44JF+PH","9095078 30452","http://vasantbedcollege.org/","https://www.google.com/maps/place/Shri+Vasant+B.Ed.+College/data=!4m7!3m6!1s0x3bd4b8a174000003:0x2a03b37fd5fe8604!8m2!3d21.1317928!4d79.1239855!16s%2Fg%2F11c5_xpjp9!19sChIJAwAAdKG41DsRBIb-1X-zAyo?authuser=0&hl=en&rclk=1"
"UG Boys Hostel Nagpur Veterinary college Nagpur","5.0","9","","University 572 MG NagarOpen","","","https://www.google.com/maps/place/UG+Boys+Hostel+Nagpur+Veterinary+college+Nagpur/data=!4m7!3m6!1s0x3bd4c1e4055b67cd:0x4887326db1f76a9c!8m2!3d21.1655787!4d79.0486806!16s%2Fg%2F11rcycwqfn!19sChIJzWdbBeTB1DsRnGr3sW0yh0g?authuser=0&hl=en&rclk=1"
"Scholars Academy College of Law and Professional Studies","4.9","311","","","","http://www.scholarsaacademys.com/","https://www.google.com/maps/place/Scholars+Academy+College+of+Law+and+Professional+Studies/data=!4m7!3m6!1s0x3bd4c05d851729f7:0xcd4ae52b810cdabb!8m2!3d21.1437057!4d79.0567736!16s%2Fg%2F1q6b8zt51!19sChIJ9ykXhV3A1DsRu9oMgSvlSs0?authuser=0&hl=en&rclk=1"
"Shri sachinanand shikshan sanstha's College of pharmacy","4.5","2","","","","","https://www.google.com/maps/place/Shri+sachinanand+shikshan+sanstha%27s+College+of+pharmacy/data=!4m7!3m6!1s0x3bd4c0e3bc16602d:0x115cf0e0917a708a!8m2!3d21.1638897!4d79.0796258!16s%2Fg%2F11dxj0h6x1!19sChIJLWAWvOPA1DsRinB6keDwXBE?authuser=0&hl=en&rclk=1"
"National Fire Safety and Environmental Engineering college","5.0","9","090285 4956","College Plot no 322 behind A K Gandhi four wheeler show roomOpen ⋅ Closes 7:30 pm","090285 49562","http://www.nfsee.in/","https://www.google.com/maps/place/National+Fire+Safety+and+Environmental+Engineering+college/data=!4m7!3m6!1s0x3bd4c1a1ca4847d1:0xada615e5f92e2cdc!8m2!3d21.1356324!4d79.0983583!16s%2Fg%2F11t0pgf2cv!19sChIJ0UdIyqHB1DsR3Cwu-eUVpq0?authuser=0&hl=en&rclk=1"
"Orange City College of Social Work, Koradi Road, Nagpur","4.3","41","","College  Plot No 8 Near 2nd Railway Crossing Smruti Nagar Road Maharashtra Koradi RdOpen","","","https://www.google.com/maps/place/Orange+City+College+of+Social+Work,+Koradi+Road,+Nagpur/data=!4m7!3m6!1s0x3bd4c3fd6d22a0a1:0x1ffe2ecdc234b214!8m2!3d21.2146893!4d79.0764912!16s%2Fg%2F11f7b4h499!19sChIJoaAibf3D1DsRFLI0ws0u_h8?authuser=0&hl=en&rclk=1"
"Nagpur Paramedical College","4.8","5","","","","http://www.ncnps.co.in/","https://www.google.com/maps/place/Nagpur+Paramedical+College/data=!4m7!3m6!1s0x3bd4c19a4ca30d27:0x28593220098831bc!8m2!3d21.2042639!4d79.0506035!16s%2Fg%2F11stld5xz1!19sChIJJw2jTJrB1DsRvDGICSAyWSg?authuser=0&hl=en&rclk=1"
"Ramdeobaba College of engineering","","","","","","","https://www.google.com/maps/place/Ramdeobaba+College+of+engineering/data=!4m7!3m6!1s0x3bd4c1006178da77:0x9a34e602bd0f7000!8m2!3d21.1718692!4d79.0506339!16s%2Fg%2F11w9968t_p!19sChIJd9p4YQDB1DsRAHAPvQLmNJo?authuser=0&hl=en&rclk=1"
"Jeevoday College of Special Education (MR)","5.0","5","098902 7911","College  SFS High School & Junior College Compound Residency RdClosed ⋅ Opens 10 am Wed","098902 79110","https://www.jeevodayschool.com/about-us","https://www.google.com/maps/place/Jeevoday+College+of+Special+Education+%28MR%29/data=!4m7!3m6!1s0x3bd4c0e3dc78a4e3:0x96626a163ba73835!8m2!3d21.1605448!4d79.0803883!16s%2Fg%2F1q69k8g5r!19sChIJ46R43OPA1DsRNTinOxZqYpY?authuser=0&hl=en&rclk=1"
"Institute of Fire Engineers (IFE), Nagpur","4.5","17","098231 3441","College  Makardhokada H No 437/A/1 Katol RdCloses soon ⋅ 6 pm ⋅ Opens 8 am Wed","098231 34416","http://ife.org.in/","https://www.google.com/maps/place/Institute+of+Fire+Engineers+%28IFE%29,+Nagpur/data=!4m7!3m6!1s0x3bd4c1cf10ac66b7:0x82e237f06e1c04f9!8m2!3d21.1747582!4d79.0545414!16s%2Fg%2F11fy7fpsd7!19sChIJt2asEM_B1DsR-QQcbvA34oI?authuser=0&hl=en&rclk=1"
"K. C. Bajaj College of Pharmacy & Research","5.0","2","078880 0043","College K C Bajaj Marg near Mahatma Gandhi Centennial Sindhu High SchoolClosed ⋅ Opens 10 am Wed","078880 00438","https://www.kcbcpr.com/","https://www.google.com/maps/place/K.+C.+Bajaj+College+of+Pharmacy+%26+Research/data=!4m7!3m6!1s0x3bd4c15a0d7d395f:0x9ca28c663b363a78!8m2!3d21.1771498!4d79.0941136!16s%2Fg%2F11vhh7fk97!19sChIJXzl9DVrB1DsReDo2O2aMopw?authuser=0&hl=en&rclk=1"
"Dr. B. R. A. Law college","4.4","32","","","","https://drbralawcollege.in/","https://www.google.com/maps/place/Dr.+B.+R.+A.+Law+college/data=!4m7!3m6!1s0x3bd4c1f53e379483:0x635c922a4691726d!8m2!3d21.1967443!4d79.087317!16s%2Fg%2F11g137v7p0!19sChIJg5Q3PvXB1DsRbXKRRiqSXGM?authuser=0&hl=en&rclk=1"
"NEIT GOVT ANIMATION COLLEGE","4.9","66","098344 1987","College Humpyard RdClosed ⋅ Opens 9 am Wed","098344 19871","http://www.neitanimation.com/","https://www.google.com/maps/place/NEIT+GOVT+ANIMATION+COLLEGE/data=!4m7!3m6!1s0x3bd4c105d3013ba9:0x403e4dd59b4f3a29!8m2!3d21.130468!4d79.0818642!16s%2Fg%2F11frndk9_x!19sChIJqTsB0wXB1DsRKTpPm9VNPkA?authuser=0&hl=en&rclk=1"
"S. C. S. Girls Junior College","","","099705 1635","","099705 16352","","https://www.google.com/maps/place/S.+C.+S.+Girls+Junior+College/data=!4m7!3m6!1s0x3bd4c0d6bacc9a6f:0x441031dfd226d63f!8m2!3d21.1467919!4d79.0838998!16s%2Fg%2F11s82yn4xr!19sChIJb5rMutbA1DsRP9Ym0t8xEEQ?authuser=0&hl=en&rclk=1"
"KOLTE PATIL NURSING COLLEGE","","","","","","","https://www.google.com/maps/place/KOLTE+PATIL+NURSING+COLLEGE/data=!4m7!3m6!1s0x3bd4eb000cae674d:0xb7a03cfb1d3dbb4e!8m2!3d21.154496!4d79.0055866!16s%2Fg%2F11w1n5lplw!19sChIJTWeuDADr1DsRTrs9Hfs8oLc?authuser=0&hl=en&rclk=1"
