"Title","Rating","Reviews","Phone","Industry","Address","Website","Google Maps Link"
"Adivasi Vikas Bhavan And Scheduled Tribe Caste Validity Committee Office","3.8","13","712 256 0031","City government office ","0712 256 0031","","https://www.google.com/maps/place/Adivasi+Vikas+Bhavan+And+Scheduled+Tribe+Caste+Validity+Committee+Office/data=!4m7!3m6!1s0x3bd4c0f56e556a47:0xd955d985235ae805!8m2!3d21.1459391!4d79.0654927!16s%2Fg%2F1hjgjq_z1!19sChIJR2pVbvXA1DsRBehaI4XZVdk?authuser=0&hl=en&rclk=1"
"Nagpur Smart & Sustainable City Development Corporation LTD","4.4","9","712 256 7037","State government office  Shree Chatrpati Shivaji Maharaj New Administrative BuildingClosed ⋅ Opens 10 am","0712 256 7037","","https://www.google.com/maps/place/Nagpur+Smart+%26+Sustainable+City+Development+Corporation+LTD/data=!4m7!3m6!1s0x3bd4c10b9e59a219:0x6ee2612b6b4d6727!8m2!3d21.1539617!4d79.0772167!16s%2Fg%2F11g0yp73q0!19sChIJGaJZngvB1DsRJ2dNayth4m4?authuser=0&hl=en&rclk=1"
"Anti corruption bureau, Nagpur","3.9","9","","","","","https://www.google.com/maps/place/Anti+corruption+bureau,+Nagpur/data=!4m7!3m6!1s0x3bd4c1a3a84e6065:0xde177c164ebff091!8m2!3d21.1569682!4d79.0700532!16s%2Fg%2F11ghnnx6gp!19sChIJZWBOqKPB1DsRkfC_ThZ8F94?authuser=0&hl=en&rclk=1"
"Food Civil Supply And Consumer Department Nagpur Shibir Office","4.3","6","","","","","https://www.google.com/maps/place/Food+Civil+Supply+And+Consumer+Department+Nagpur+Shibir+Office/data=!4m7!3m6!1s0x3bd4c0f65435ede9:0x70d1c9f94368e836!8m2!3d21.15223!4d79.0671366!16s%2Fg%2F11g02cvtzf!19sChIJ6e01VPbA1DsRNuhoQ_nJ0XA?authuser=0&hl=en&rclk=1"
"Ration card office civil line nagpur","2.2","11","","","","","https://www.google.com/maps/place/Ration+card+office+civil+line+nagpur/data=!4m7!3m6!1s0x3bd4c146ef5d0085:0x1039962458b0077b!8m2!3d21.1505213!4d79.0774971!16s%2Fg%2F11ptzr3_z6!19sChIJhQBd70bB1DsRewewWCSWORA?authuser=0&hl=en&rclk=1"
"District Health Training Centre Nagpur","5.0","1","","","","","https://www.google.com/maps/place/District+Health+Training+Centre+Nagpur/data=!4m7!3m6!1s0x3bd4c12c57b4d0a5:0xd2efa5ffa9865e5b!8m2!3d21.1576212!4d79.0810294!16s%2Fg%2F11qh88nt95!19sChIJpdC0VyzB1DsRW16Gqf-l79I?authuser=0&hl=en&rclk=1"
"Pay Verification Office Nagpur","4.5","8","","","","","https://www.google.com/maps/place/Pay+Verification+Office+Nagpur/data=!4m7!3m6!1s0x3bd4c0f07ef65c0d:0x1fa79786b890fed6!8m2!3d21.1556323!4d79.0731913!16s%2Fg%2F11dx8gw3mb!19sChIJDVz2fvDA1DsR1v6QuIaXpx8?authuser=0&hl=en&rclk=1"
"RTO Nagpur Gramin","3.9","34","","","","","https://www.google.com/maps/place/RTO+Nagpur+Gramin/data=!4m7!3m6!1s0x3bd4c1d845fa49ad:0x74681178542015f2!8m2!3d21.1793538!4d79.1045847!16s%2Fg%2F11px9g9vwm!19sChIJrUn6RdjB1DsR8hUgVHgRaHQ?authuser=0&hl=en&rclk=1"
"MSEDCL Nagpur Civil Division Office","2.5","12","","","","http://www.mahadiscom.in/","https://www.google.com/maps/place/MSEDCL+Nagpur+Civil+Division+Office/data=!4m7!3m6!1s0x3bd4c0ba3586b4c9:0xf23fc60d291872dc!8m2!3d21.1381957!4d79.0957693!16s%2Fg%2F1q6624bd_!19sChIJybSGNbrA1DsR3HIYKQ3GP_I?authuser=0&hl=en&rclk=1"
"O/o Additional Commissioner, Soil and Water Conservation Regional Area Nagpur","","","","","","https://waterconserve.maharashtra.gov.in/","https://www.google.com/maps/place/O%2Fo+Additional+Commissioner,+Soil+and+Water+Conservation+Regional+Area+Nagpur/data=!4m7!3m6!1s0x3bd4c1937f1013f1:0x457e5ef27d679516!8m2!3d21.1239258!4d79.07991!16s%2Fg%2F11k4nh3sx9!19sChIJ8RMQf5PB1DsRFpVnffJefkU?authuser=0&hl=en&rclk=1"
"Deputy sub registrar office of co-operative society , Nagpur city no.3","4.0","1","","","3 4","","https://www.google.com/maps/place/Deputy+sub+registrar+office+of+co-operative+society+,+Nagpur+city+no.3/data=!4m7!3m6!1s0x3bd4c77b4f8fcc17:0x1ae43a79a4222d2e!8m2!3d21.1430693!4d79.1012339!16s%2Fg%2F11r6rjsdyy!19sChIJF8yPT3vH1DsRLi0ipHk65Bo?authuser=0&hl=en&rclk=1"
"Smart Project Office DIU Nagpur","","","","","","","https://www.google.com/maps/place/Smart+Project+Office+DIU+Nagpur/data=!4m7!3m6!1s0x3bd4c177754fc5fd:0xcf7a88ca35dd2e87!8m2!3d21.1548244!4d79.059172!16s%2Fg%2F11y21q0d6z!19sChIJ_cVPdXfB1DsRhy7dNcqIes8?authuser=0&hl=en&rclk=1"
"Central Railway SSE Bridge Office Nagpur Division","4.0","4","","","","","https://www.google.com/maps/place/Central+Railway+SSE+Bridge+Office+Nagpur+Division/data=!4m7!3m6!1s0x3bd4c098b13ece87:0x72ac0809aad25669!8m2!3d21.1277042!4d79.0861352!16s%2Fg%2F11hbw59myf!19sChIJh84-sZjA1DsRaVbSqgkIrHI?authuser=0&hl=en&rclk=1"
"Indian Bureau of Mines","4.5","39","712 256 0041","Government office  2nd Floor Indira BhavanClosed ⋅ Opens 9:30 am","0712 256 0041","http://www.ibm.gov.in/","https://www.google.com/maps/place/Indian+Bureau+of+Mines/data=!4m7!3m6!1s0x3bd4c053e508307d:0x56ed721877ad4924!8m2!3d21.16139!4d79.057964!16s%2Fg%2F1tlbs5hz!19sChIJfTAI5VPA1DsRJEmtdxhy7VY?authuser=0&hl=en&rclk=1"
"General Post Office (GPO), Nagpur","4.1","208","800 266 6868","Post office  5329+WPR Ravindra Nath Tagore MargClosed ⋅ Opens 10 am","1800 266 6868","http://www.indiapost.gov.in/","https://www.google.com/maps/place/General+Post+Office+%28GPO%29,+Nagpur/data=!4m7!3m6!1s0x3bd4c0f6d89ba027:0xe920e03894782312!8m2!3d21.1523552!4d79.0692636!16s%2Fg%2F1tcvs9gx!19sChIJJ6Cb2PbA1DsREiN4lDjgIOk?authuser=0&hl=en&rclk=1"
"National Horticulture board Nagpur","3.8","5","","","","http://www.nhb.gov.in/","https://www.google.com/maps/place/National+Horticulture+board+Nagpur/data=!4m7!3m6!1s0x3bd4c1a4a3589d71:0xbfd8fde30efd1b96!8m2!3d21.1407866!4d79.0593675!16s%2Fg%2F11hdpq7mpn!19sChIJcZ1Yo6TB1DsRlhv9DuP92L8?authuser=0&hl=en&rclk=1"
"Accountant General (A&E)II, Pension Branch","4.4","24","712 256 1378","Government office  206/5 Samaj Kalyan Office RdClosed ⋅ Opens 9:30 am","0712 256 1378","http://agmaha.cag.gov.in/","https://www.google.com/maps/place/Accountant+General+%28A%26E%29II,+Pension+Branch/data=!4m7!3m6!1s0x3bd4c0f9e613ff25:0x6bebf32f49badb3d!8m2!3d21.1564707!4d79.0690223!16s%2Fg%2F11g8_3sl28!19sChIJJf8T5vnA1DsRPdu6SS_z62s?authuser=0&hl=en&rclk=1"
"Labour office nagpur","","","","","","","https://www.google.com/maps/place/Labour+office+nagpur/data=!4m7!3m6!1s0x3bd4c1000e78748f:0xed5705cc9fc7c775!8m2!3d21.16497!4d79.05138!16s%2Fg%2F11ln315t_p!19sChIJj3R4DgDB1DsRdcfHn8wFV-0?authuser=0&hl=en&rclk=1"
"CGST, Central Excise & Customs","4.4","39","712 256 0892","Customs office  GST Bhavan Telangkhedi RdClosed ⋅ Opens 9:30 am","0712 256 0892","http://cgstnagpur.gov.in/","https://www.google.com/maps/place/CGST,+Central+Excise+%26+Customs/data=!4m7!3m6!1s0x3bd4c0feb44abdd9:0x8724d39c0c42aa6e!8m2!3d21.161639!4d79.0690446!16s%2Fg%2F1tp8yhs9!19sChIJ2b1KtP7A1DsRbqpCDJzTJIc?authuser=0&hl=en&rclk=1"
"Income Tax Department , Seminary Hills","3.4","5","","","","","https://www.google.com/maps/place/Income+Tax+Department+,+Seminary+Hills/data=!4m7!3m6!1s0x3bd4c13211c8937d:0xbf04627ce581f1ca!8m2!3d21.1644752!4d79.0547833!16s%2Fg%2F11l1mc1d1j!19sChIJfZPIETLB1DsRyvGB5XxiBL8?authuser=0&hl=en&rclk=1"
"Chief Surgeon Office Nagpur","3.7","3","","","","","https://www.google.com/maps/place/Chief+Surgeon+Office+Nagpur/data=!4m7!3m6!1s0x3bd4c10bc7208d79:0x2836db337d8bff40!8m2!3d21.1539389!4d79.0937284!16s%2Fg%2F11t155rjc4!19sChIJeY0gxwvB1DsRQP-LfTPbNig?authuser=0&hl=en&rclk=1"
"MSETCL Zone Office Nagpur","5.0","4","","","","","https://www.google.com/maps/place/MSETCL+Zone+Office+Nagpur/data=!4m7!3m6!1s0x3bd4c111c10c1b09:0x94b1cd88d9deed10!8m2!3d21.1838087!4d79.0769713!16s%2Fg%2F11c2nb2twy!19sChIJCRsMwRHB1DsREO3e2YjNsZQ?authuser=0&hl=en&rclk=1"
"Taluka Agriculture Officer Nagpur","3.3","8","","","","","https://www.google.com/maps/place/Taluka+Agriculture+Officer+Nagpur/data=!4m7!3m6!1s0x3bd4c08d7b633e0d:0x3d0d90c84b6000dd!8m2!3d21.1418756!4d79.0754414!16s%2Fg%2F11bbrhcp5z!19sChIJDT5je43A1DsR3QBgS8iQDT0?authuser=0&hl=en&rclk=1"
"Pay And Accounts Office Nagpur","4.5","2","","","","","https://www.google.com/maps/place/Pay+And+Accounts+Office+Nagpur/data=!4m7!3m6!1s0x3bd4c19ff42c7787:0xaf8d688c73f867ec!8m2!3d21.1449931!4d79.0737819!16s%2Fg%2F11gr3nhmw9!19sChIJh3cs9J_B1DsR7Gf4c4xoja8?authuser=0&hl=en&rclk=1"
"Zilla office Nagpur","","","","","","","https://www.google.com/maps/place/Zilla+office+Nagpur/data=!4m7!3m6!1s0x3bd4c10069fbcbfb:0xc018f344748d8c98!8m2!3d21.152752!4d79.074743!16s%2Fg%2F11w3ckdr66!19sChIJ-8v7aQDB1DsRmIyNdETzGMA?authuser=0&hl=en&rclk=1"
"Anthropological Survey Of India","4.3","17","094047 9112","Government office  C G O Complex 1st Floor Seminary Hills","094047 91124","https://ansi.gov.in/","https://www.google.com/maps/place/Anthropological+Survey+Of+India/data=!4m7!3m6!1s0x3bd4c0c011f8b8d1:0x44321dcdb1564281!8m2!3d21.1636595!4d79.0528205!16s%2Fg%2F1tf6q7h2!19sChIJ0bj4EcDA1DsRgUJWsc0dMkQ?authuser=0&hl=en&rclk=1"
"DCP OFFICE ZONE-5 NAGPUR CITY","4.8","5","","","5 NAGPUR CITY 4","","https://www.google.com/maps/place/DCP+OFFICE+ZONE-5+NAGPUR+CITY/data=!4m7!3m6!1s0x3bd4c7815c0549bb:0x78d2955d82cf3cb4!8m2!3d21.1513074!4d79.142379!16s%2Fg%2F11js1gpsl3!19sChIJu0kFXIHH1DsRtDzPgl2V0ng?authuser=0&hl=en&rclk=1"
"National Informatic Center","5.0","1","","State government office Collector Office Campus 128","1800 11 1555","","https://www.google.com/maps/place/National+Informatic+Center/data=!4m7!3m6!1s0x3bd4c0f07a86de9f:0x88271f778a8bdef8!8m2!3d21.1553107!4d79.0736588!16s%2Fg%2F11bzyqnkfn!19sChIJn96GevDA1DsR-N6LincfJ4g?authuser=0&hl=en&rclk=1"
"Sub Registrar Office Nagpur Gramin","3.8","12","","","","","https://www.google.com/maps/place/Sub+Registrar+Office+Nagpur+Gramin/data=!4m7!3m6!1s0x3bd4c100a2ea9827:0x1ac4a1a77f207a4b!8m2!3d21.1617402!4d79.0726285!16s%2Fg%2F11g30sywzw!19sChIJJ5jqogDB1DsRS3ogf6ehxBo?authuser=0&hl=en&rclk=1"
"Nagpur Post Office","3.7","7","712 254 3616","Government office  532F+VG6 Ravindra Nath Tagore Marg","0712 254 3616","https://nagpur.gov.in/public-utility-category/postal_nagpur_city/","https://www.google.com/maps/place/Nagpur+Post+Office/data=!4m7!3m6!1s0x3bd4c0f1ba9b72e5:0xa1c4b8e9a006f568!8m2!3d21.1521733!4d79.0737635!16s%2Fg%2F11fxcc0sb8!19sChIJ5XKbuvHA1DsRaPUGoOm4xKE?authuser=0&hl=en&rclk=1"
"Itwari Head Post office Nagpur","2.0","4","","","","","https://www.google.com/maps/place/Itwari+Head+Post+office+Nagpur/data=!4m7!3m6!1s0x3bd4c75115ff1653:0x5f4c76d3b65ca078!8m2!3d21.1474634!4d79.1302326!16s%2Fg%2F11t77vryyg!19sChIJUxb_FVHH1DsReKBcttN2TF8?authuser=0&hl=en&rclk=1"
"Metro Rail Corporation Office Nagpur","3.7","3","","","","","https://www.google.com/maps/place/Metro+Rail+Corporation+Office+Nagpur/data=!4m7!3m6!1s0x3bd4c04d54115f4b:0x6472292748627f84!8m2!3d21.165978!4d79.0529149!16s%2Fg%2F11f4qdmjz6!19sChIJS18RVE3A1DsRhH9iSCcpcmQ?authuser=0&hl=en&rclk=1"
"Deputy Director Office","2.8","6","","","","","https://www.google.com/maps/place/Deputy+Director+Office/data=!4m7!3m6!1s0x3bd4c0912241c473:0xbf7763c4125bde68!8m2!3d21.1361938!4d79.0804283!16s%2Fg%2F11g6py5tm1!19sChIJc8RBIpHA1DsRaN5bEsRjd78?authuser=0&hl=en&rclk=1"
"MSRTC Regional Office Nagpur","3.6","20","712 277 2858","Department of Transportation 43RX+839Closed ⋅ Opens 10 am","0712 277 2858","https://msrtc.maharashtra.gov.in/","https://www.google.com/maps/place/MSRTC+Regional+Office+Nagpur/data=!4m7!3m6!1s0x3bd4c0ba1d2485e1:0xdbc20bbc0a5aa098!8m2!3d21.1407814!4d79.097726!16s%2Fg%2F11bx56dtkp!19sChIJ4YUkHbrA1DsRmKBaCrwLwts?authuser=0&hl=en&rclk=1"
"N M C Town plannig, Nagpur","4.5","2","","","","","https://www.google.com/maps/place/N+M+C+Town+plannig,+Nagpur/data=!4m7!3m6!1s0x3bd4c16e52ae132f:0x5a71c9dce0ad6ec2!8m2!3d21.1539358!4d79.0772835!16s%2Fg%2F11h3g450k_!19sChIJLxOuUm7B1DsRwm6t4NzJcVo?authuser=0&hl=en&rclk=1"
"Panchayat Samiti Nagpur","3.5","8","","","","https://rdd.maharashtra.gov.in/en/nagpurs","https://www.google.com/maps/place/Panchayat+Samiti+Nagpur/data=!4m7!3m6!1s0x3bd4c058ebf34329:0xd6defb3d79ee4fb4!8m2!3d21.1511077!4d79.0628289!16s%2Fg%2F1q64jdz3m!19sChIJKUPz61jA1DsRtE_ueT373tY?authuser=0&hl=en&rclk=1"
"Labour office nagpur","","","","","","","https://www.google.com/maps/place/Labour+office+nagpur/data=!4m7!3m6!1s0x3bd4c1000e78748f:0xed5705cc9fc7c775!8m2!3d21.16497!4d79.05138!16s%2Fg%2F11ln315t_p!19sChIJj3R4DgDB1DsRdcfHn8wFV-0?authuser=0&hl=en&rclk=1"
"CGST, Central Excise & Customs","4.4","39","712 256 0892","Customs office  GST Bhavan Telangkhedi RdClosed ⋅ Opens 9:30 am","0712 256 0892","http://cgstnagpur.gov.in/","https://www.google.com/maps/place/CGST,+Central+Excise+%26+Customs/data=!4m7!3m6!1s0x3bd4c0feb44abdd9:0x8724d39c0c42aa6e!8m2!3d21.161639!4d79.0690446!16s%2Fg%2F1tp8yhs9!19sChIJ2b1KtP7A1DsRbqpCDJzTJIc?authuser=0&hl=en&rclk=1"
"Sub Registrar Office Nagpur Gramin","3.8","12","","","","","https://www.google.com/maps/place/Sub+Registrar+Office+Nagpur+Gramin/data=!4m7!3m6!1s0x3bd4c100a2ea9827:0x1ac4a1a77f207a4b!8m2!3d21.1617402!4d79.0726285!16s%2Fg%2F11g30sywzw!19sChIJJ5jqogDB1DsRS3ogf6ehxBo?authuser=0&hl=en&rclk=1"
"NAFED, Sub-office:Nagpur","4.2","5","","","","http://nafed-india.com/","https://www.google.com/maps/place/NAFED,+Sub-office:Nagpur/data=!4m7!3m6!1s0x3bd4c0b99e861541:0x5aad30b77097e41e!8m2!3d21.1405618!4d79.0973141!16s%2Fg%2F11gdkvszxs!19sChIJQRWGnrnA1DsRHuSXcLcwrVo?authuser=0&hl=en&rclk=1"
"Mlwb","","","","","","","https://www.google.com/maps/place/Mlwb/data=!4m7!3m6!1s0x3bd4c17b97851b27:0x754d1a43081ed607!8m2!3d21.1458004!4d79.0881546!16s%2Fg%2F11vb0sn82k!19sChIJJxuFl3vB1DsRB9YeCEMaTXU?authuser=0&hl=en&rclk=1"
"Jt.sub Registrar Nagpur Rural no.7","","","","","7 No reviewsGovernment office","","https://www.google.com/maps/place/Jt.sub+Registrar+Nagpur+Rural+no.7/data=!4m7!3m6!1s0x3bd4c100600638bd:0x9bf45d4fa5151d83!8m2!3d21.1247559!4d79.1044789!16s%2Fg%2F11vx5p59mc!19sChIJvTgGYADB1DsRgx0VpU9d9Js?authuser=0&hl=en&rclk=1"
"Zila Parisad Office Nagpur","","","","","","","https://www.google.com/maps/place/Zila+Parisad+Office+Nagpur/data=!4m7!3m6!1s0x3bd4c735cf8e7cd5:0xdf8d633cfc554421!8m2!3d21.1489872!4d79.1145179!16s%2Fg%2F11cs1snfl5!19sChIJ1XyOzzXH1DsRIURV_Dxjjd8?authuser=0&hl=en&rclk=1"
"Ration card office (परिमंडळ अधिकारी 'ड' - परिमंडळ यांचे कार्यालय))","","","","","","","https://www.google.com/maps/place/Ration+card+office+%28%E0%A4%AA%E0%A4%B0%E0%A4%BF%E0%A4%AE%E0%A4%82%E0%A4%A1%E0%A4%B3+%E0%A4%85%E0%A4%A7%E0%A4%BF%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%80+%27%E0%A4%A1%27+-+%E0%A4%AA%E0%A4%B0%E0%A4%BF%E0%A4%AE%E0%A4%82%E0%A4%A1%E0%A4%B3+%E0%A4%AF%E0%A4%BE%E0%A4%82%E0%A4%9A%E0%A5%87+%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF%29%29/data=!4m7!3m6!1s0x3bd4c1007fbd9bef:0x91f4f19f416271e!8m2!3d21.1491581!4d79.0903533!16s%2Fg%2F11w268sy_9!19sChIJ75u9fwDB1DsRHicW9BlPHwk?authuser=0&hl=en&rclk=1"
"Metro Rail Corporation Office Nagpur","3.7","3","","","","","https://www.google.com/maps/place/Metro+Rail+Corporation+Office+Nagpur/data=!4m7!3m6!1s0x3bd4c04d54115f4b:0x6472292748627f84!8m2!3d21.165978!4d79.0529149!16s%2Fg%2F11f4qdmjz6!19sChIJS18RVE3A1DsRhH9iSCcpcmQ?authuser=0&hl=en&rclk=1"
"Goverment Printing Press","3.5","2","","","","","https://www.google.com/maps/place/Goverment+Printing+Press/data=!4m7!3m6!1s0x3bd4c0ec34555555:0x6bad8697d030c621!8m2!3d21.1490269!4d79.0788046!16s%2Fg%2F11sscs7j0c!19sChIJVVVVNOzA1DsRIcYw0JeGrWs?authuser=0&hl=en&rclk=1"
"CBI Office Nagpur (New)","1.0","1","","","","http://cbi.gov.in/","https://www.google.com/maps/place/CBI+Office+Nagpur+%28New%29/data=!4m7!3m6!1s0x3bd4c10a18de8e99:0x8af44ba1c6eea9da!8m2!3d21.1602588!4d79.0576493!16s%2Fg%2F11ssfxt662!19sChIJmY7eGArB1DsR2qnuxqFL9Io?authuser=0&hl=en&rclk=1"
"Route Realy Interlocking Nagpur jn","3.5","2","","","","","https://www.google.com/maps/place/Route+Realy+Interlocking+Nagpur+jn/data=!4m7!3m6!1s0x3bd4c1f384e6633d:0xdc9d05931c40ad61!8m2!3d21.1483258!4d79.0882923!16s%2Fg%2F11rn598tpw!19sChIJPWPmhPPB1DsRYa1AHJMFndw?authuser=0&hl=en&rclk=1"
"Singh bhai Nagpur","","","","","","","https://www.google.com/maps/place/Singh+bhai+Nagpur/data=!4m7!3m6!1s0x3bd4c1005903fb29:0x70e2df163d16b3b!8m2!3d21.1458004!4d79.0881546!16s%2Fg%2F11y4m_skkz!19sChIJKfsDWQDB1DsRO2vRY_EtDgc?authuser=0&hl=en&rclk=1"
"Khamla Sub Registrar Office Nagpur","3.3","34","","","","","https://www.google.com/maps/place/Khamla+Sub+Registrar+Office+Nagpur/data=!4m7!3m6!1s0x3bd4bf83cea513e9:0x3ff62fc9488afb09!8m2!3d21.1128211!4d79.0612885!16s%2Fg%2F11b7q2wsxh!19sChIJ6ROlzoO_1DsRCfuKSMkv9j8?authuser=0&hl=en&rclk=1"
"Aayakar bhavan","","","","","","","https://www.google.com/maps/place/Aayakar+bhavan/data=!4m7!3m6!1s0x3bd4c10038382c9d:0xcd263fe73e078bda!8m2!3d21.1458004!4d79.0881546!16s%2Fg%2F11y300f6f4!19sChIJnSw4OADB1DsR2osHPuc_Js0?authuser=0&hl=en&rclk=1"
"Office of The Superintending Engineer, Vigilance Cell, WRD, Nagpur.","1.0","1","","","","","https://www.google.com/maps/place/Office+of+The+Superintending+Engineer,+Vigilance+Cell,+WRD,+Nagpur./data=!4m7!3m6!1s0x3bd4c0f9f52f0b99:0xb6c99de7153145e2!8m2!3d21.157056!4d79.0700103!16s%2Fg%2F11fzwg7bhd!19sChIJmQsv9fnA1DsR4kUxFeedybY?authuser=0&hl=en&rclk=1"
"Indian Post Business Post Center","4.1","76","712 256 0575","Post office  532J+77J Wardha RdOpen","","https://www.indiapost.gov.in/MBE/Pages/Content/Speed-Post.aspx","https://www.google.com/maps/place/Indian+Post+Business+Post+Center/data=!4m7!3m6!1s0x3bd4c0eea63c4181:0x97b8876978fdb6a8!8m2!3d21.1507144!4d79.0806396!16s%2Fg%2F124yp5n4f!19sChIJgUE8pu7A1DsRqLb9eGmHuJc?authuser=0&hl=en&rclk=1"
"Office Of Superintendent Of Police, Nagpur Rural","0","0","","","","","https://www.google.com/maps/place/Office+Of+Superintendent+Of+Police,+Nagpur+Rural/data=!4m7!3m6!1s0x3bd4c0fafc879133:0x654e467425de42ba!8m2!3d21.1584934!4d79.0735881!16s%2Fg%2F11hblxw1jl!19sChIJM5GH_PrA1DsRukLeJXRGTmU?authuser=0&hl=en&rclk=1"
"Pariwahan Bhawan","","","","","","","https://www.google.com/maps/place/Pariwahan+Bhawan/data=!4m7!3m6!1s0x3bd4c10b5bc07d21:0x92a94313fb1c4003!8m2!3d21.149126!4d79.090348!16s%2Fg%2F11hdsngztz!19sChIJIX3AWwvB1DsRA0Ac-xNDqZI?authuser=0&hl=en&rclk=1"
"NPS Lite","1.9","9","093257 3727","Government office Bhure Complex Great Nag RdClosed ⋅ Opens 10 am","093257 37271","https://www.npslite-nsdl.com/","https://www.google.com/maps/place/NPS+Lite/data=!4m7!3m6!1s0x3bd4c0baec1235d7:0x64de2ea468c1a4fe!8m2!3d21.1357211!4d79.0967023!16s%2Fg%2F1q6j0jd0k!19sChIJ1zUS7LrA1DsR_qTBaKQu3mQ?authuser=0&hl=en&rclk=1"
