"Title","Rating","Reviews","Phone","Industry","Address","Website","Google Maps Link"
"Minex Metallurgical Co Ltd Nagpur","4.0","2","","Metallurgy company  Plot No 4 "Kshitish Wardha RdClosed ⋅ Opens 9:30 am","07118 665 570","http://www.minexindia.com/","https://www.google.com/maps/place/Minex+Metallurgical+Co+Ltd+Nagpur/data=!4m7!3m6!1s0x3bd4bfd23d6341d9:0x334efcf61dd443f0!8m2!3d21.1006374!4d79.0672282!16s%2Fg%2F11pklrvk5j!19sChIJ2UFjPdK_1DsR8EPUHfb8TjM?authuser=0&hl=en&rclk=1"
"Indian Engineering Corporation","4.7","56","093731 0497","Tool store Sunil Bhawan 37 Central Avenue C A RoadClosed ⋅ Opens 9 am","093731 04973","","https://www.google.com/maps/place/Indian+Engineering+Corporation/data=!4m7!3m6!1s0x3bd4c7366fdba58f:0x8c573dd729a36749!8m2!3d21.151918!4d79.0992679!16s%2Fg%2F1vhkh_px!19sChIJj6XbbzbH1DsRSWejKdc9V4w?authuser=0&hl=en&rclk=1"
"Balaji Foods","4.2","5","712 664 4422","Food Processing Company Closed ⋅ Opens 10 am","0712 664 4422","http://www.l7group.com/","https://www.google.com/maps/place/Balaji+Foods/data=!4m7!3m6!1s0x3bd4c799dc62dd9b:0xac6a7247fccd6929!8m2!3d21.1459465!4d79.1656294!16s%2Fg%2F11h9vtwtkf!19sChIJm91i3JnH1DsRKWnN_Edyaqw?authuser=0&hl=en&rclk=1"
"Essar Enterprises","4.4","41","098605 6346","Stainless steel plant Patharphod Darwaja RdClosed ⋅ Opens 10:30 am","098605 63466","http://essartc.com/","https://www.google.com/maps/place/Essar+Enterprises/data=!4m7!3m6!1s0x3bd4c0cbb30c9c7b:0xe934ca6bf0686c10!8m2!3d21.149306!4d79.1058811!16s%2Fg%2F11b5pj8z7g!19sChIJe5wMs8vA1DsREGxo8GvKNOk?authuser=0&hl=en&rclk=1"
"Kalyani Industries","4.0","3","087662 1556","Manufacturer 30 Naik NagarClosed ⋅ Opens 9 am","087662 15568","http://kalyaniindustries.in/","https://www.google.com/maps/place/Kalyani+Industries/data=!4m7!3m6!1s0x3bd4bf35aaaaaaab:0xd60a8dbc7b5cc958!8m2!3d21.1056513!4d79.099563!16s%2Fg%2F1td_3m__!19sChIJq6qqqjW_1DsRWMlce7yNCtY?authuser=0&hl=en&rclk=1"
"M H Industries, Compair Air Compressors Dealers & Schrader Duncan Pneumatics Components","5.0","9","","Air compressor supplier flat no 2 ameya apartments khare town near dena bankClosed ⋅ Opens 9 am","080 4876 4710","http://www.mhindustries.in/","https://www.google.com/maps/place/M+H+Industries,+Compair+Air+Compressors+Dealers+%26+Schrader+Duncan+Pneumatics+Components/data=!4m7!3m6!1s0x3bd4c061bfffffff:0x43cd954f3f976b30!8m2!3d21.1388597!4d79.060984!16s%2Fg%2F1tjrnfh2!19sChIJ____v2HA1DsRMGuXP0-VzUM?authuser=0&hl=en&rclk=1"
"Sonu Monu Industries","5.0","1","","Manufacturer No","63 A","","https://www.google.com/maps/place/Sonu+Monu+Industries/data=!4m7!3m6!1s0x3bd4c71600b859c3:0xf3203eb19f8fcd89!8m2!3d21.157998!4d79.124065!16s%2Fg%2F11j007x3sj!19sChIJw1m4ABbH1DsRic2Pn7E-IPM?authuser=0&hl=en&rclk=1"
"GIMATEX INDUSTRIES PVT LTD","","","712 276 8410","","0712 276 8410","http://www.gimatex.co.in/","https://www.google.com/maps/place/GIMATEX+INDUSTRIES+PVT+LTD/data=!4m7!3m6!1s0x3bd4c14389dec8e3:0x93b73bc3d96d5d2!8m2!3d21.1522652!4d79.104176!16s%2Fg%2F11rrrg66r7!19sChIJ48jeiUPB1DsR0tWWPbxzOwk?authuser=0&hl=en&rclk=1"
"Nagpur Iron Trading Corporation","5.0","1","091122 6607","Steel distributor 563-B/44 Tikekar RdClosed ⋅ Opens 8 am","091122 66070","","https://www.google.com/maps/place/Nagpur+Iron+Trading+Corporation/data=!4m7!3m6!1s0x3bd4c143a9b7e72d:0x417b5ee9d91eed95!8m2!3d21.133967!4d79.082898!16s%2Fg%2F11lql3zt5c!19sChIJLee3qUPB1DsRle0e2elee0E?authuser=0&hl=en&rclk=1"
"Unique Equipments and Services (Industrial Equipments & Machine's)","4.9","20","089835 3900","Manufacturer Bus Stop Plot No12 Near Pipla Fata Hudkeshwar RdClosed ⋅ Opens 10 am","089835 39000","","https://www.google.com/maps/place/Unique+Equipments+and+Services+%28Industrial+Equipments+%26+Machine%27s%29/data=!4m7!3m6!1s0x3bd4b8d932cd8441:0x14b1ee238a8bb215!8m2!3d21.0817701!4d79.1261921!16s%2Fg%2F11f54zp86f!19sChIJQYTNMtm41DsRFbKLiiPusRQ?authuser=0&hl=en&rclk=1"
"VMS Pharmaceutical - Pharmaceutical Company in Nagpur","5.0","9","","","","","https://www.google.com/maps/place/VMS+Pharmaceutical+-+Pharmaceutical+Company+in+Nagpur/data=!4m7!3m6!1s0x3bd4bf033a859d9d:0x2bf868e51eab213b!8m2!3d20.4574538!4d75.9253013!16s%2Fg%2F11h_z838zv!19sChIJnZ2FOgO_1DsROyGrHuVo-Cs?authuser=0&hl=en&rclk=1"
"Dabur India Ltd.","5.0","23","","","","https://www.dabur.com/","https://www.google.com/maps/place/Dabur+India+Ltd./data=!4m7!3m6!1s0x3bd4ea8d31221167:0x95146ee68767c78c!8m2!3d21.1429844!4d79.1037993!16s%2Fg%2F11fslqt5td!19sChIJZxEiMY3q1DsRjMdnh-ZuFJU?authuser=0&hl=en&rclk=1"
"RTN INDUSTRY NAGPUR","","","095458 2923","","095458 29233","http://www.rtnindustry.com/","https://www.google.com/maps/place/RTN+INDUSTRY+NAGPUR/data=!4m7!3m6!1s0x3bd4c7c7c645f6b7:0x3273ab3c7c6a3ba8!8m2!3d21.1601196!4d79.1558303!16s%2Fg%2F11pv4vmm2h!19sChIJt_ZFxsfH1DsRqDtqfDyrczI?authuser=0&hl=en&rclk=1"
"Firio Furniture Industries ( Best Furniture Manufacturer in Nagpur)","4.6","10","093261 4570","Furniture Manufacturer Plot No 12Closed ⋅ Opens 10:30 am","093261 45705","","https://www.google.com/maps/place/Firio+Furniture+Industries+%28+Best+Furniture+Manufacturer+in+Nagpur%29/data=!4m7!3m6!1s0x3bd4c77e817017c5:0x2b1a1a70ec71a01b!8m2!3d21.1386956!4d79.1715904!16s%2Fg%2F11sfr78qt7!19sChIJxRdwgX7H1DsRG6Bx7HAaGis?authuser=0&hl=en&rclk=1"
"Rajkumar Agro Engineers Pvt Ltd","3.7","35","092252 3718","Manufacturer Ghat Rd near Union Bank Of IndiaClosed ⋅ Opens 10 am","092252 37183","http://www.rajkumaragromachine.com/","https://www.google.com/maps/place/Rajkumar+Agro+Engineers+Pvt+Ltd/data=!4m7!3m6!1s0x3bd4c0bc5ebc2acf:0x77b2761eba9101ee!8m2!3d21.1408969!4d79.0895823!16s%2Fg%2F1tf_lr_j!19sChIJzyq8XrzA1DsR7gGRuh52snc?authuser=0&hl=en&rclk=1"
"Nagpur Minerals","","","099231 3348","","","https://www.nagpurminerals.com/","https://www.google.com/maps/place/Nagpur+Minerals/data=!4m7!3m6!1s0x3bd4c0f55d66d9fb:0xbaf63e559f36b154!8m2!3d21.1449863!4d79.0651112!16s%2Fg%2F11t_l_69cn!19sChIJ-9lmXfXA1DsRVLE2n1U-9ro?authuser=0&hl=en&rclk=1"
"Malu Electrodes Pvt Ltd","4.2","14","712 273 0399","Manufacturer 111 Ramkrishna Apartment Square Central Ave","0712 273 0399","http://www.maluelectrodes.com/","https://www.google.com/maps/place/Malu+Electrodes+Pvt+Ltd/data=!4m7!3m6!1s0x3bd4c738fa7c0125:0x9f69a31ce9f06df8!8m2!3d21.1495565!4d79.1241466!16s%2Fg%2F1th47vwv!19sChIJJQF8-jjH1DsR-G3w6RyjaZ8?authuser=0&hl=en&rclk=1"
"Gopal Bricks Industries (G Bricks )","5.0","34","096297 6862","Brick Manufacturer Mehadia Bhawan Tekdi RdClosed ⋅ Opens 10 am","096297 68627","https://www.indiamart.com/gopal-bricks-industries/","https://www.google.com/maps/place/Gopal+Bricks+Industries+%28G+Bricks+%29/data=!4m7!3m6!1s0x3bd4c094c5555555:0xdd51ed1a67fc999!8m2!3d21.1458546!4d79.0857978!16s%2Fg%2F1tmqk7b0!19sChIJVVVVxZTA1DsRmcl_ptEe1Q0?authuser=0&hl=en&rclk=1"
"Techmark Corporation","4.0","2","092252 1388","Construction equipment supplier Wardha Road Opposite Indian Oil Petrol PumpClosed ⋅ Opens 10 am","092252 13880","","https://www.google.com/maps/place/Techmark+Corporation/data=!4m7!3m6!1s0x3bd4bf0a7b3728d3:0x4983ec01e8e6c9a!8m2!3d21.0930673!4d79.0651773!16s%2Fg%2F1vfzcmsg!19sChIJ0yg3ewq_1DsRmmyOHsA-mAQ?authuser=0&hl=en&rclk=1"
"FONCER PHARMA PRIVATE LIMITED","4.9","8","079727 2521","Pharmaceutical company 68 SHREE GANESH KRUPA opp NMC INDOOR SPORT COMPLEXClosed ⋅ Opens 10:30 am","079727 25217","http://www.foncerpharma.com/","https://www.google.com/maps/place/FONCER+PHARMA+PRIVATE+LIMITED/data=!4m7!3m6!1s0x3bd4c00adbc3ffff:0x42066640d979dff1!8m2!3d21.112356!4d79.0682134!16s%2Fg%2F11f5by0rgr!19sChIJ___D2wrA1DsR8d952UBmBkI?authuser=0&hl=en&rclk=1"
"Veena Industries","4.0","2","712 276 6655","Manufacturer 904 Bapurao Gali","0712 276 6655","http://www.jaliwala.co.in/","https://www.google.com/maps/place/Veena+Industries/data=!4m7!3m6!1s0x3bd4c0d1d41fab0f:0x43a0a5f57b184898!8m2!3d21.1579071!4d79.1009929!16s%2Fg%2F12qfksh_y!19sChIJD6sf1NHA1DsRmEgYe_WloEM?authuser=0&hl=en&rclk=1"
"Centercon Pharmaceutical Private Limited","5.0","4","712 223 3994","Pharmaceutical company 1st floor Gayatri Nagar RdClosed ⋅ Opens 10 am","0712 223 3994","","https://www.google.com/maps/place/Centercon+Pharmaceutical+Private+Limited/data=!4m7!3m6!1s0x3bd4bf8bdca140fd:0xa43c8fc529d8ad9d!8m2!3d21.1146609!4d79.0469474!16s%2Fg%2F1pp2vfp42!19sChIJ_UCh3Iu_1DsRna3YKcWPPKQ?authuser=0&hl=en&rclk=1"
"Magnum Ore Industry","","","","","","https://www.indiamart.com/magnumoreindustry/","https://www.google.com/maps/place/Magnum+Ore+Industry/data=!4m7!3m6!1s0x3bd4c19c76fa1cf9:0xeedde363e51a4837!8m2!3d21.1402314!4d79.0558987!16s%2Fg%2F11ld_z45sl!19sChIJ-Rz6dpzB1DsRN0ga5WPj3e4?authuser=0&hl=en&rclk=1"
"Malu Paper Mills Ltd.","4.0","9","712 276 0308","Paper mill 4th Floor Heera Plaza Near Telephone Exchange Central Ave","0712 276 0308","http://www.malupaper.com/","https://www.google.com/maps/place/Malu+Paper+Mills+Ltd./data=!4m7!3m6!1s0x3bd4c7366fdba58f:0xac512b11afe43baf!8m2!3d21.1496773!4d79.1119633!16s%2Fg%2F11fy1t6qcf!19sChIJj6XbbzbH1DsRrzvkrxErUaw?authuser=0&hl=en&rclk=1"
"GAGAN AGRO INDUSTRIES, ITWARI, GRAIN MARKET, NAGPUR-440002","","","093731 0291","","440002 No reviewsFood broker","","https://www.google.com/maps/place/GAGAN+AGRO+INDUSTRIES,+ITWARI,+GRAIN+MARKET,+NAGPUR-440002/data=!4m7!3m6!1s0x3bd4c733e97aaaa3:0x2defdbb95b90f78b!8m2!3d21.1538784!4d79.1111018!16s%2Fg%2F11nwwx42q6!19sChIJo6p66TPH1DsRi_eQW7nb7y0?authuser=0&hl=en&rclk=1"
"Vishwai Agrotech - Wooden Cold-pressed Oil & Millet Shop","5.0","55","093569 0947","Oil refinery Ring road square opposite of Tukaram SabhaghurClosed ⋅ Opens 10 am","093569 09471","","https://www.google.com/maps/place/Vishwai+Agrotech+-+Wooden+Cold-pressed+Oil+%26+Millet+Shop/data=!4m7!3m6!1s0x3bd4bf425d50c285:0x46d5e0a60cee52b5!8m2!3d21.1070822!4d79.0825556!16s%2Fg%2F11mnjch290!19sChIJhcJQXUK_1DsRtVLuDKbg1UY?authuser=0&hl=en&rclk=1"
"Rakhoh Boilers Nagpur - Boilers Manufacturer","5.0","2","","Boiler Manufacturer Block No 1 220 Shendre Sadan Mankapur Ring RdClosed ⋅ Opens 9 am","020 6630 8333","https://rakhoh.com/en/","https://www.google.com/maps/place/Rakhoh+Boilers+Nagpur+-+Boilers+Manufacturer/data=!4m7!3m6!1s0x3bd4bf10063c775f:0x5d5600565dca996b!8m2!3d21.1101141!4d79.0713207!16s%2Fg%2F11nsvk_kjl!19sChIJX3c8BhC_1DsRa5nKXVYAVl0?authuser=0&hl=en&rclk=1"
"Murli Agro Products Ltd","4.8","4","712 252 8942","Manufacturer 101 Jai Bhavani Society Wardhaman Nagar Wardhaman Nagar","0712 252 8942","","https://www.google.com/maps/place/Murli+Agro+Products+Ltd/data=!4m7!3m6!1s0x3bd4c714c5555555:0x2ae1dfb6a9975e8a!8m2!3d21.1488571!4d79.1358027!16s%2Fg%2F1td_93_6!19sChIJVVVVxRTH1DsRil6Xqbbf4So?authuser=0&hl=en&rclk=1"
"The Adarsh Engineering Works","2.6","5","","Manufacturer Union Bank Of India Ghat RdClosed ⋅ Opens 9:30 am","080 4861 1243","https://www.theadarshengineering.com/","https://www.google.com/maps/place/The+Adarsh+Engineering+Works/data=!4m7!3m6!1s0x3bd4c0bc5ebc2acf:0x5100b7ac887ad9f7!8m2!3d21.1410728!4d79.089591!16s%2Fg%2F1tc_cqjc!19sChIJzyq8XrzA1DsR99l6iKy3AFE?authuser=0&hl=en&rclk=1"
"Deep Polymers","3.0","2","","Supplier G-18/19/20 Sai Regency Amravati RdClosed ⋅ Opens 10 am","080 4897 4478","http://www.deeppolymers.net/","https://www.google.com/maps/place/Deep+Polymers/data=!4m7!3m6!1s0x3bd4c043796ab78f:0x478c8e4158215eb9!8m2!3d21.1473437!4d79.0554691!16s%2Fg%2F1tftpk70!19sChIJj7dqeUPA1DsRuV4hWEGOjEc?authuser=0&hl=en&rclk=1"
"B.Y. Agro & Infra Ltd.","5.0","7","712 272 6098","Food Processing Company Batul Plot No14 Bhandara RdClosed ⋅ Opens 10 am","0712 272 6098","http://www.byagroinfra.com/","https://www.google.com/maps/place/B.Y.+Agro+%26+Infra+Ltd./data=!4m7!3m6!1s0x3bd4c7312b543fe5:0x76fce151a5c69e61!8m2!3d21.1528601!4d79.1178234!16s%2Fg%2F11bw2gs421!19sChIJ5T9UKzHH1DsRYZ7GpVHh_HY?authuser=0&hl=en&rclk=1"
"Shine PVC Panels Nagpur","5.0","3","080550 2682","PVC industry Plot No 2249 Automotive Square Kamptee RdClosed ⋅ Opens 10 am","080550 26820","","https://www.google.com/maps/place/Shine+PVC+Panels+Nagpur/data=!4m7!3m6!1s0x3bd4c7e77ff81151:0x55b9eb500e25535c!8m2!3d21.1861968!4d79.1204205!16s%2Fg%2F11kc8kdrrw!19sChIJURH4f-fH1DsRXFMlDlDruVU?authuser=0&hl=en&rclk=1"
"Leading Manufacturer Of Street Light Pole - Shanta Pole Industries","5.0","11","090224 9165","Lighting manufacturer Plot No 4041 Kamptee RoadClosed ⋅ Opens 10 am","090224 91656","","https://www.google.com/maps/place/Leading+Manufacturer+Of+Street+Light+Pole+-+Shanta+Pole+Industries/data=!4m7!3m6!1s0x3bd4c7007b1b8c67:0x7f17d0518fa0fb45!8m2!3d21.1328757!4d79.1669391!16s%2Fg%2F11vwsc51m3!19sChIJZ4wbewDH1DsRRfugj1HQF38?authuser=0&hl=en&rclk=1"
"Shilpa Steel and Power Ltd","5.0","2","","","","","https://www.google.com/maps/place/Shilpa+Steel+and+Power+Ltd/data=!4m7!3m6!1s0x3bd4c70eacd6eda1:0x61e84d887b7a3d86!8m2!3d21.1888278!4d79.1258439!16s%2Fg%2F11fy1t_s4m!19sChIJoe3WrA7H1DsRhj16e4hN6GE?authuser=0&hl=en&rclk=1"
"UNITED TRADING COMPANY","4.1","14","086000 6995","Manufacturer 5469+6CQ Itwari Railway station Road opp North Point SchoolClosed ⋅ Opens 9 am","086000 69958","","https://www.google.com/maps/place/UNITED+TRADING+COMPANY/data=!4m7!3m6!1s0x3bd4c7d255f61f99:0xe1c136d96154e54a!8m2!3d21.1605881!4d79.1186171!16s%2Fg%2F11pckn4x5p!19sChIJmR_2VdLH1DsRSuVUYdk2weE?authuser=0&hl=en&rclk=1"
"Mother Dairy Fruit and Vegetable Pvt. Ltd.","4.4","69","800 180 1018","Food Processing Company  5364+RW9 Futala Rd","1800 180 1018","http://www.motherdairy.com/","https://www.google.com/maps/place/Mother+Dairy+Fruit+and+Vegetable+Pvt.+Ltd./data=!4m7!3m6!1s0x3bd4c053937e35e1:0xfe10e0c709c306e!8m2!3d21.1620317!4d79.0573703!16s%2Fg%2F11c70cd9yz!19sChIJ4TV-k1PA1DsRbjCccAwO4Q8?authuser=0&hl=en&rclk=1"
"INDO NATIONAL TRADING COMPANY / FMCG/ NAGPUR","4.2","26","098231 6004","FMCG Goods Wholesaler Popular Cloth Market Lal Imli ChowkClosed ⋅ Opens 11 am","098231 60047","http://indonationaltrading.com/","https://www.google.com/maps/place/INDO+NATIONAL+TRADING+COMPANY+%2F+FMCG%2F+NAGPUR/data=!4m7!3m6!1s0x3bd4c0c011f8b8d1:0xde77629c37e4846b!8m2!3d21.151862!4d79.104406!16s%2Fg%2F1tfpn4ml!19sChIJ0bj4EcDA1DsRa4TkN5xid94?authuser=0&hl=en&rclk=1"
"Immensity Industries, Nagpur","","","095038 1318","","095038 13188","https://sites.google.com/view/immensityindustries","https://www.google.com/maps/place/Immensity+Industries,+Nagpur/data=!4m7!3m6!1s0x3bd4bfedb22390ed:0x93b8708deed4eb13!8m2!3d21.1109315!4d79.0948405!16s%2Fg%2F11pdxs5xh6!19sChIJ7ZAjsu2_1DsRE-vU7o1wuJM?authuser=0&hl=en&rclk=1"
"Sujyoti India (P.) Ltd.","4.0","21","712 665 3333","Industrial equipment supplier "Nexus Point" IInd Floor Vidhan Bhavan Square Mahanagar Palika Road Civil LinesClosed ⋅ Opens 9 am","0712 665 3333","http://www.sujyoti.com/","https://www.google.com/maps/place/Sujyoti+India+%28P.%29+Ltd./data=!4m7!3m6!1s0x3bd4c0ef07f1fd71:0x6b4b74200e410ec3!8m2!3d21.1534098!4d79.078636!16s%2Fg%2F11g6xnllk9!19sChIJcf3xB-_A1DsRww5BDiB0S2s?authuser=0&hl=en&rclk=1"
"Kanta Enterprises","4.9","11","098906 1401","Manufacturer 820 Opp Pathar Phod Dargah Near Madhur Courier Jalalpura GandhibaghClosed ⋅ Opens 10:30 am","098906 14011","http://www.kantaenterprises.in/","https://www.google.com/maps/place/Kanta+Enterprises/data=!4m7!3m6!1s0x3bd4c0c011f8b8d1:0xfd4c364ec838ee6d!8m2!3d21.1498661!4d79.1061722!16s%2Fg%2F1tffxz6z!19sChIJ0bj4EcDA1DsRbe44yE42TP0?authuser=0&hl=en&rclk=1"
"FDC Limited","4.0","5","712 224 5293","Pharmaceutical company Amar Enclave C-4-8 Wardha Rd Behind Mount Caramel SchoolClosed ⋅ Opens 10 am","0712 224 5293","http://www.fdcindia.com/","https://www.google.com/maps/place/FDC+Limited/data=!4m7!3m6!1s0x3bd4bf7d39665c61:0x29f610c15713c6bf!8m2!3d21.1188028!4d79.0748532!16s%2Fg%2F1q6jyrlrp!19sChIJYVxmOX2_1DsRv8YTV8EQ9ik?authuser=0&hl=en&rclk=1"
"Datta Krupa Food Industries Private Limited","3.8","4","","Manufacturer Plot No 3A Jayashree Sadanika Shaskiya Society Jivan Chhaya NagarNr Shekhar Hospital","080 4812 0013","","https://www.google.com/maps/place/Datta+Krupa+Food+Industries+Private+Limited/data=!4m7!3m6!1s0x3bd4bf8ec5faaaab:0x3322aab462844689!8m2!3d21.1123265!4d79.0493657!16s%2Fg%2F11lrrhhs2p!19sChIJq6r6xY6_1DsRiUaEYrSqIjM?authuser=0&hl=en&rclk=1"
"MATRIX PHARMACEUTICALS","5.0","1","093591 2441","Pharmaceutical company Plot no","566 B","https://www.indiamart.com/matrix-pharmaceuticals","https://www.google.com/maps/place/MATRIX+PHARMACEUTICALS/data=!4m7!3m6!1s0x3bd4c1d427504bad:0x2960f475bec5d9da!8m2!3d21.1339089!4d79.0708926!16s%2Fg%2F11fs7tl6qt!19sChIJrUtQJ9TB1DsR2tnFvnX0YCk?authuser=0&hl=en&rclk=1"
"PEB BlueLadder EPC Solutions Pvt Ltd | Pre Engineered Building Solutions | PEB Structure Manufacturer In Nagpur","4.4","40","077988 1136","Manufacturer  6th Floor Landmark buildingClosed ⋅ Opens 10 am","077988 11367","http://www.blueladderepc.com/","https://www.google.com/maps/place/PEB+BlueLadder+EPC+Solutions+Pvt+Ltd+%7C+Pre+Engineered+Building+Solutions+%7C+PEB+Structure+Manufacturer+In+Nagpur/data=!4m7!3m6!1s0x3bd4c13946cc924d:0x59d1b000c3509b93!8m2!3d21.1381599!4d79.0786685!16s%2Fg%2F11h5vfdddm!19sChIJTZLMRjnB1DsRk5tQwwCw0Vk?authuser=0&hl=en&rclk=1"
"Bharat Rubber Works, Nagpur","4.8","12","","Manufacturer P No 212 Lotus Layout Kamthi Rd behind Kokan AgroClosed ⋅ Opens 10 am","080 4858 9615","http://www.indiamart.com/bharat-rubber-works/","https://www.google.com/maps/place/Bharat+Rubber+Works,+Nagpur/data=!4m7!3m6!1s0x3bd4c6c2f202f95b:0xcd2819f7f9e38abb!8m2!3d21.184744!4d79.1310174!16s%2Fg%2F1hm2y7gfb!19sChIJW_kC8sLG1DsRu4rj-fcZKM0?authuser=0&hl=en&rclk=1"
"MK Lighting Industry","5.0","20","070389 8328","Lighting manufacturer  Plot No 139 near shivkrupa hall behind BalabhaupethClosed ⋅ Opens 11 am","070389 83288","","https://www.google.com/maps/place/MK+Lighting+Industry/data=!4m7!3m6!1s0x3bd4c184acda0e0d:0xac8f2c87fb8862b2!8m2!3d21.1649495!4d79.1078849!16s%2Fg%2F11lk9z_y5s!19sChIJDQ7arITB1DsRsmKI-4csj6w?authuser=0&hl=en&rclk=1"
"V.N. Steelarch India Pvt. Ltd. - Pre Engineered Building In Nagpur | Structural Steel | Industrial Shed |","4.2","24","093727 6661","Steel construction company 616Closed ⋅ Opens 9 am","093727 66611","https://steelarch.in/","https://www.google.com/maps/place/V.N.+Steelarch+India+Pvt.+Ltd.+-+Pre+Engineered+Building+In+Nagpur+%7C+Structural+Steel+%7C+Industrial+Shed+%7C/data=!4m7!3m6!1s0x3bd4c716cba1e7f1:0xd19dbd8c0210e940!8m2!3d21.15599!4d79.1376887!16s%2Fg%2F1trpp7l_!19sChIJ8eehyxbH1DsRQOkQAoy9ndE?authuser=0&hl=en&rclk=1"
"KALE ENT JINDAL HINDALCO SECTION SHOPEE","4.6","5","091756 2130","Aluminium Supplier Utkarsh Complex Mankapur Ring RdClosed ⋅ Opens 10 am","091756 21308","http://www.indiamart.com/","https://www.google.com/maps/place/KALE+ENT+JINDAL+HINDALCO+SECTION+SHOPEE/data=!4m7!3m6!1s0x3bd4bf84006032b3:0x1eec125cc9c4b632!8m2!3d21.1128592!4d79.0633333!16s%2Fg%2F1tg4jvh7!19sChIJszJgAIS_1DsRMrbEyVwS7B4?authuser=0&hl=en&rclk=1"
"PITAMBERA POLYMERS INDUSTRIES PVT LTD.","3.0","2","","Plastic Injection Molding Workshop 44QH+GJW Baidyanath Bhavan Great Nag Road","080 4861 1274","https://www.pitambera.in/","https://www.google.com/maps/place/PITAMBERA+POLYMERS+INDUSTRIES+PVT+LTD./data=!4m7!3m6!1s0x3bd4c743075643b9:0x547d9846815ea7b8!8m2!3d21.1388544!4d79.1290703!16s%2Fg%2F11c2qsvlmk!19sChIJuUNWB0PH1DsRuKdegUaYfVQ?authuser=0&hl=en&rclk=1"
"A TO Z GLASS COMPANY | Glass Work Nagpur | Glass Glazing Work | LED Mirror | UPVC Window | UPVC Door |","5.0","7","","Glass industry JAIN MANDIR PLOT NO 256 MHADA CHOWK near TULSI NAGARClosed ⋅ Opens 10 am","080 4278 3606","https://atozglassart.com/","https://www.google.com/maps/place/A+TO+Z+GLASS+COMPANY+%7C+Glass+Work+Nagpur+%7C+Glass+Glazing+Work+%7C+LED+Mirror+%7C+UPVC+Window+%7C+UPVC+Door+%7C/data=!4m7!3m6!1s0x3bd4c7a3b98c41e5:0xdc473015ddc35380!8m2!3d21.1642363!4d79.1302828!16s%2Fg%2F11l228bkx7!19sChIJ5UGMuaPH1DsRgFPD3RUwR9w?authuser=0&hl=en&rclk=1"
"FFC Falguni Food Company","4.9","8","","Food products supplier 65 "FalguniOpen","","","https://www.google.com/maps/place/FFC+Falguni+Food+Company/data=!4m7!3m6!1s0x3bd4c7fded3c2709:0xaaef9cd23d057e54!8m2!3d21.1247632!4d79.1305119!16s%2Fg%2F11q2skhhrp!19sChIJCSc87f3H1DsRVH4FPdKc76o?authuser=0&hl=en&rclk=1"
"Royal Life Furniture Industries","4.8","295","095959 5995","Furniture store Sanjay Jejani Near ST Work-shop Dalda Factory Square New Ghat RdClosed ⋅ Opens 10 am","095959 59953","https://www.instagram.com/royal_life_furniture_nagpur/","https://www.google.com/maps/place/Royal+Life+Furniture+Industries/data=!4m7!3m6!1s0x3bd4c0bc5ebc2acf:0x902f04c500b968da!8m2!3d21.13971!4d79.0919505!16s%2Fg%2F1tdb_2s5!19sChIJzyq8XrzA1DsR2mi5AMUEL5A?authuser=0&hl=en&rclk=1"
"SKLN SALES AND SERVICES PVT. LTD","4.9","24","096997 4318","Industrial equipment supplier Manoj Complex Plot No 1 2nd Floor Central Bazar RoadClosed ⋅ Opens 9:30 am","096997 43188","http://skln.in/","https://www.google.com/maps/place/SKLN+SALES+AND+SERVICES+PVT.+LTD/data=!4m7!3m6!1s0x3bd4c0862700f359:0xc5f5f112d9bfe977!8m2!3d21.1343445!4d79.0764115!16s%2Fg%2F11pd3vtvqb!19sChIJWfMAJ4bA1DsRd-m_2RLx9cU?authuser=0&hl=en&rclk=1"
"Janglyaji Dhondbaji Colour & Chemicals","4.4","8","099215 5055","Household chemicals supplier Agrawal Complex loha olliClosed ⋅ Opens 10:30 am","099215 50551","","https://www.google.com/maps/place/Janglyaji+Dhondbaji+Colour+%26+Chemicals/data=!4m7!3m6!1s0x3bd4c0d1cf43f947:0xfa35045f574f5beb!8m2!3d21.155485!4d79.109439!16s%2Fg%2F1tdz38hx!19sChIJR_lDz9HA1DsR61tPV18ENfo?authuser=0&hl=en&rclk=1"
"Thyssenkrupp Elevator Pvt Ltd","3.7","9","712 225 2892","Elevator Manufacturer","0712 225 2892","","https://www.google.com/maps/place/Thyssenkrupp+Elevator+Pvt+Ltd/data=!4m7!3m6!1s0x3bd4bf7987e4368b:0xd2cc809161b88cc2!8m2!3d21.1141773!4d79.073578!16s%2Fg%2F1tdkkpb8!19sChIJizbkh3m_1DsRwoy4YZGAzNI?authuser=0&hl=en&rclk=1"
"Sharda Industries Paper cup blank","5.0","1","","","","https://www.indiamart.com/sharda-industries-borgaon/","https://www.google.com/maps/place/Sharda+Industries+Paper+cup+blank/data=!4m7!3m6!1s0x3bd4c16e425a9445:0xe6a32041c56bd45c!8m2!3d21.1733265!4d79.0573473!16s%2Fg%2F11ptm6mvmd!19sChIJRZRaQm7B1DsRXNRrxUEgo-Y?authuser=0&hl=en&rclk=1"
