Title,Rating,Reviews,Phone,Industry,Address,Website,Google Maps Link
Hospital,5.0,2,,,,,https://www.google.com/maps/place/Hospital/data=!4m7!3m6!1s0x3bd4b8c6720d5e77:0xfe178f502f067031!8m2!3d21.0949792!4d79.1226594!16s%2Fg%2F11hbh6wmm7!19sChIJd14Ncsa41DsRMXAGL1CPF_4?authuser=0&hl=en&rclk=1
Dr. Ankita Giradkar Clinic.,5.0,1,,,,,https://www.google.com/maps/place/Dr.+Ankita+Giradkar+Clinic./data=!4m7!3m6!1s0x3bd4b88d6416621d:0xef880bf7059d920e!8m2!3d21.1034941!4d79.1440287!16s%2Fg%2F11fz235wtd!19sChIJHWIWZI241DsRDpKdBfcLiO8?authuser=0&hl=en&rclk=1
Dr Sangode Hospital,0.0,0,,,,,https://www.google.com/maps/place/Dr+Sangode+Hospital/data=!4m7!3m6!1s0x3bd4c1bd4d899fef:0x246dd5ccd7098a75!8m2!3d21.1863478!4d79.1094047!16s%2Fg%2F11nngvfx2s!19sChIJ75-JTb3B1DsRdYoJ18zVbSQ?authuser=0&hl=en&rclk=1
Sanjivani Swasthya Kendra,,,,,,,https://www.google.com/maps/place/Sanjivani+Swasthya+Kendra/data=!4m7!3m6!1s0x3bd4c10019cb843b:0x83a000a94acdd6d8!8m2!3d21.1835986!4d79.0864499!16s%2Fg%2F11vzbxg_80!19sChIJO4TLGQDB1DsR2NbNSqkAoIM?authuser=0&hl=en&rclk=1
CARNA Hospital | Best Cardiologist in Nagpur | Best Hospital in Nagpur | General Physician near me,4.9,40,090670 1834,Hospital  Plot No 91 Sector 27 New Khapri near Government Engineering College Behind Trupti Garden Hotel Wardha Road PunarvasanOpen,,https://carnahospital.com/,https://www.google.com/maps/place/CARNA+Hospital+%7C+Best+Cardiologist+in+Nagpur+%7C+Best+Hospital+in+Nagpur+%7C+General+Physician+near+me/data=!4m7!3m6!1s0x3bd4bf0483085f07:0xb66ae8493a363c35!8m2!3d21.0515446!4d79.0581677!16s%2Fg%2F11vdrpntyh!19sChIJB18IgwS_1DsRNTw2OknoarY?authuser=0&hl=en&rclk=1
Hospital,,,077199 9522,,077199 95228,,https://www.google.com/maps/place/Hospital/data=!4m7!3m6!1s0x3bd4bf10f950617d:0x1c83606012bdf8!8m2!3d21.1032021!4d79.1080015!16s%2Fg%2F11h423m3k5!19sChIJfWFQ-RC_1DsR-L0SYGCDHAA?authuser=0&hl=en&rclk=1
Medipoint Hospital,3.7,50,082088 9929,General hospital  near Kachore Lawn RoadClosed ⋅ Opens 10 am Sat,082088 99296,,https://www.google.com/maps/place/Medipoint+Hospital/data=!4m7!3m6!1s0x3bd4bf118112d70f:0x9c6880ebab3cc982!8m2!3d21.0911915!4d79.0785641!16s%2Fg%2F1q69m_9wx!19sChIJD9cSgRG_1DsRgsk8q-uAaJw?authuser=0&hl=en&rclk=1
Shree Vishwakumbh Ayurvedic Clinic & Panchakarma Center- Dr. Santosh Pusadkar,5.0,9,081492 1303,General hospital Khamla RdClosed ⋅ Opens 9 am Sat,081492 13037,http://vishwakumbhayurveda.com/,https://www.google.com/maps/place/Shree+Vishwakumbh+Ayurvedic+Clinic+%26+Panchakarma+Center-+Dr.+Santosh+Pusadkar/data=!4m7!3m6!1s0x3bd4bf3ef423e2b1:0x214f617d6730ca15!8m2!3d21.1147935!4d79.0675432!16s%2Fg%2F11vrvs8s38!19sChIJseIj9D6_1DsRFcowZ31hTyE?authuser=0&hl=en&rclk=1
Yetharth hospital,0.0,0,099700 0079,,099700 00798,,https://www.google.com/maps/place/Yetharth+hospital/data=!4m7!3m6!1s0x3bd4c74e5836202d:0xf5102cca64629e7!8m2!3d21.203005!4d79.1361103!16s%2Fg%2F11kr8rlksm!19sChIJLSA2WE7H1DsR5ylGpswCUQ8?authuser=0&hl=en&rclk=1
Prayag Hospital,3.5,98,,General hospital  DTDC - Deccan Gymkhana 1247 Jangali Maharaj RdOpen,,https://www.prayaghospital.org/,https://www.google.com/maps/place/Prayag+Hospital/data=!4m7!3m6!1s0x3bc2c07816deb80d:0xf8fe10f2947c8171!8m2!3d18.5174849!4d73.8427871!16s%2Fg%2F1tfg6385!19sChIJDbjeFnjAwjsRcYF8lPIQ_vg?authuser=0&hl=en&rclk=1
"Lata Mangeshkar Hospital, Digdoh",3.6,492,,General hospital  Hingna RdOpen,,https://nkpsims.in/lata-mangeshkar-hospital/,"https://www.google.com/maps/place/Lata+Mangeshkar+Hospital,+Digdoh/data=!4m7!3m6!1s0x3bd495460724c01f:0xbd2dd8b79c7881c5!8m2!3d21.101809!4d79.0029406!16s%2Fg%2F1q6j42x_l!19sChIJH8AkB0aV1DsRxYF4nLfYLb0?authuser=0&hl=en&rclk=1"
MCH MULTICARE HOSPITAL,4.3,7,,Hospital  733M+RP7Open,,,https://www.google.com/maps/place/MCH+MULTICARE+HOSPITAL/data=!4m7!3m6!1s0x3bd4c3a3b32a2d43:0x1c1bbbcccd8d4b97!8m2!3d21.2545436!4d79.0842828!16s%2Fg%2F11c7_x2hd6!19sChIJQy0qs6PD1DsRl0uNzcy7Gxw?authuser=0&hl=en&rclk=1
Deccan Hardikar Hospital.,4.5,"1,058",077740 6409,General hospital  1160/61 University RdOpen,,https://www.deccanhospital.in/,https://www.google.com/maps/place/Deccan+Hardikar+Hospital./data=!4m7!3m6!1s0x3bc2c080b5a1ac0b:0xdfdf8b393abef469!8m2!3d18.5304104!4d73.8474815!16zL20vMGJwZjhf!19sChIJC6yhtYDAwjsRafS-OjmL398?authuser=0&hl=en&rclk=1
Oasis Multispeciality Hospital,4.1,18,,General hospital  Ratnaprabha Emrald Near Mhada Kale-Pimple RoadWaghere 309 Pimpri - Pimple Saudagar RdOpen,,,https://www.google.com/maps/place/Oasis+Multispeciality+Hospital/data=!4m7!3m6!1s0x3bc2b8fb42cced49:0xf5732fd11f4d6286!8m2!3d18.6069678!4d73.8014222!16s%2Fg%2F11c0rc0182!19sChIJSe3MQvu4wjsRhmJNH9Evc_U?authuser=0&hl=en&rclk=1
Hinjawadi Hospital,3.0,116,072761 3252,General hospital  152/2/A-1 Muktangan Complex KPIT Chowk in front AXIS Bank Hinjawadi Marunji RdOpen,,,https://www.google.com/maps/place/Hinjawadi+Hospital/data=!4m7!3m6!1s0x3bc2bbc4a6f456d5:0x42a43c99961e4084!8m2!3d18.5950968!4d73.7349148!16s%2Fg%2F124sqtc56!19sChIJ1Vb0psS7wjsRhEAelpk8pEI?authuser=0&hl=en&rclk=1
Deenanath Mangeshkar Hospital and Research Center,3.9,"2,596",,General hospital  Deenanath Mangeshkar Hospital Road near Mhatre BridgeOpen,,https://www.dmhospital.org/,https://www.google.com/maps/place/Deenanath+Mangeshkar+Hospital+and+Research+Center/data=!4m7!3m6!1s0x3bc2bff340000001:0x89785750a9af6cf7!8m2!3d18.5018654!4d73.8327443!16s%2Fm%2F0vpl979!19sChIJAQAAQPO_wjsR92yvqVBXeIk?authuser=0&hl=en&rclk=1
Golden Care Hospital,4.4,648,084484 4486,General hospital  Bhumkar Shedge Wasti RoadOpen,,http://goldencare.in/,https://www.google.com/maps/place/Golden+Care+Hospital/data=!4m7!3m6!1s0x3bc2bbd7e16b79d7:0x761ee80b381cb318!8m2!3d18.6020272!4d73.7476805!16s%2Fg%2F11b7hjwts8!19sChIJ13lr4de7wjsRGLMcOAvoHnY?authuser=0&hl=en&rclk=1
Ujjwal Multispecialty Hospital,4.6,73,088054 8088,Hospital  10 Hingna Rd Electronic Zone Square Opposite Indian Oil Petrol Pump MIDC Hingna RdOpen,,,https://www.google.com/maps/place/Ujjwal+Multispecialty+Hospital/data=!4m7!3m6!1s0x3bd4953af8256399:0xc0e69022f1ceb850!8m2!3d21.1014129!4d78.9879441!16s%2Fg%2F11g6q1wq66!19sChIJmWMl-DqV1DsRULjO8SKQ5sA?authuser=0&hl=en&rclk=1
Aureus Clinic And Nursing Home,,,095615 9421,,722 aureus clinic and nursing home,,https://www.google.com/maps/place/Aureus+Clinic+And+Nursing+Home/data=!4m7!3m6!1s0x3bd4bf17baede435:0x35e3b78f526dffbe!8m2!3d21.0881469!4d79.0850256!16s%2Fg%2F11s7r29t58!19sChIJNeTtuhe_1DsRvv9tUo-34zU?authuser=0&hl=en&rclk=1
Kherde Clinic (Dr. Piyush Kherde),4.0,4,083291 8540,General hospital 4 Chandrabhaga Nagar Near Old Naka Hudkeshwar Road Nagpur 440034MaharashtraClosed ⋅ Opens 6:30 pm Sat,083291 85406,,https://www.google.com/maps/place/Kherde+Clinic+%28Dr.+Piyush+Kherde%29/data=!4m7!3m6!1s0x3bd4b9e525335c75:0xfcc89f6e26477683!8m2!3d21.0949495!4d79.122651!16s%2Fg%2F11hdr59x15!19sChIJdVwzJeW51DsRg3ZHJm6fyPw?authuser=0&hl=en&rclk=1
Orchid Speciality Hospital,3.9,727,075072 4724,General hospital  L-Square Off Dhanori Jakat Naka Sr No - 282/3/3 Porwal RdOpen,,http://www.orchidhospitalpune.in/,https://www.google.com/maps/place/Orchid+Speciality+Hospital/data=!4m7!3m6!1s0x3bc2c6c0ffcb1773:0x14c46264ebd4f180!8m2!3d18.6005617!4d73.9096967!16s%2Fg%2F11clspk3b3!19sChIJcxfL_8DGwjsRgPHU62RixBQ?authuser=0&hl=en&rclk=1
Sangvi MultiSpeciality Hospital,4.3,112,070306 4664,General hospital  Survey No 71/1/2/189City Survey No 2387Shirode Road Vinayak Nagar Ln No 2 near Krushna ChowkOpen,,http://sangvihospital.com/,https://www.google.com/maps/place/Sangvi+MultiSpeciality+Hospital/data=!4m7!3m6!1s0x3bc2b9110bc9b1d1:0xdd5acfb68ca581f6!8m2!3d18.5811268!4d73.8157769!16s%2Fg%2F11swpd8l4t!19sChIJ0bHJCxG5wjsR9oGljLbPWt0?authuser=0&hl=en&rclk=1
"Ranka Hospital - Mukund Nagar, Swargate, Pune",4.3,429,,General hospital  157 / 5 SS Dhage Rd near SwargateOpen,,http://www.rankahospital.com/,"https://www.google.com/maps/place/Ranka+Hospital+-+Mukund+Nagar,+Swargate,+Pune/data=!4m7!3m6!1s0x3bc2c019cf096e7d:0x17f047fb93e0a298!8m2!3d18.4949949!4d73.8617867!16s%2Fg%2F1tf9wwdj!19sChIJfW4JzxnAwjsRmKLgk_tH8Bc?authuser=0&hl=en&rclk=1"
Poona Hospital And Research Centre,3.1,665,,General hospital  27 near Alka TalkiesOpen,,http://www.poonahospital.org/,https://www.google.com/maps/place/Poona+Hospital+And+Research+Centre/data=!4m7!3m6!1s0x3bc2c075f909f913:0x54d12ea7498c2ebe!8m2!3d18.5111795!4d73.8422012!16s%2Fg%2F1tf8rk4k!19sChIJE_kJ-XXAwjsRvi6MSacu0VQ?authuser=0&hl=en&rclk=1
Moraya Hospital (Multi Speciality),4.4,175,093735 5791,General hospital  Gauri Apartments Pimple Gurav RdOpen,,http://www.morayahospitaldapodi.com/,https://www.google.com/maps/place/Moraya+Hospital+%28Multi+Speciality%29/data=!4m7!3m6!1s0x3bc2b8afbfffffff:0xca2dcd10b2d13b87!8m2!3d18.5821511!4d73.828627!16s%2Fg%2F1trswftc!19sChIJ____v6-4wjsRhzvRshDNLco?authuser=0&hl=en&rclk=1
"Rural Hospital, Hingna",3.6,32,073786 7288,General hospital  3XF3+RVP MH SH 255Open,,,"https://www.google.com/maps/place/Rural+Hospital,+Hingna/data=!4m7!3m6!1s0x3bd494f2ff72aaf1:0x8311cf3949396f0f!8m2!3d21.0745853!4d78.9547045!16s%2Fg%2F124yb9sjw!19sChIJ8apy__KU1DsRD285STnPEYM?authuser=0&hl=en&rclk=1"
City Hospital,3.6,41,099213 5909,General hospital  Motiram Complex Paud Rd Opp Kachara DepotOpen,,,https://www.google.com/maps/place/City+Hospital/data=!4m7!3m6!1s0x3bc2bfb40e7b62fd:0xfd660c42f9d72022!8m2!3d18.5072286!4d73.7997657!16s%2Fg%2F1263pw3lp!19sChIJ_WJ7DrS_wjsRIiDX-UIMZv0?authuser=0&hl=en&rclk=1
Sanjeevani Multispeciality Hospital,4.2,435,092256 5125,General hospital  Shivaji Chowk / Hinjawadi Chowk Shivaji Chowk Hinjawadi Rd above IDBI BankOpen,,http://sanjeevanimultispecialityhospitalpune.com/,https://www.google.com/maps/place/Sanjeevani+Multispeciality+Hospital/data=!4m7!3m6!1s0x3bc2bbddada15223:0x8dce8701c18c9147!8m2!3d18.5913704!4d73.7396026!16s%2Fg%2F124sw4y9_!19sChIJI1Khrd27wjsRR5GMwQGHzo0?authuser=0&hl=en&rclk=1
Samarth Hospital,4.2,16,,General hospital  Survey No 1486 Ganesh Rd near Daruwala BridgeOpen,,,https://www.google.com/maps/place/Samarth+Hospital/data=!4m7!3m6!1s0x3bc2c06619a149ed:0xc0bd9a9abf6931d1!8m2!3d18.5197015!4d73.8623454!16s%2Fg%2F1262gmmv7!19sChIJ7UmhGWbAwjsR0TFpv5qavcA?authuser=0&hl=en&rclk=1
"Seva Hospital ( Piles, Maternity & Surgical Hospital )",4.5,99,091306 3879,General hospital  Seva Hospital Lane Number 4Open,,http://www.sevahospital.in/,"https://www.google.com/maps/place/Seva+Hospital+%28+Piles,+Maternity+%26+Surgical+Hospital+%29/data=!4m7!3m6!1s0x3bc2bf4abfffffff:0xe7dd58d944fd8762!8m2!3d18.5748413!4d73.8276719!16s%2Fg%2F1tdk__z_!19sChIJ____v0q_wjsRYof9RNlY3ec?authuser=0&hl=en&rclk=1"
Phoenix Hospital,4.5,"1,341",075175 1003,General hospital  Aundh Dange Chowk Road opp Rythem society near Kalewadi PhataOpen,,https://phoenix-hospital.in/,https://www.google.com/maps/place/Phoenix+Hospital/data=!4m7!3m6!1s0x3bc2b911faef6fa5:0xcb699b6af2961027!8m2!3d18.6046541!4d73.7761357!16s%2Fg%2F11c586ym3v!19sChIJpW_v-hG5wjsRJxCW8mqbacs?authuser=0&hl=en&rclk=1
Global Hospital & Research Institute,4.2,463,,General hospital  577/2 Dattawadi Rd off Sinhgad Road near DattawadiOpen,,,https://www.google.com/maps/place/Global+Hospital+%26+Research+Institute/data=!4m7!3m6!1s0x3bc2bff596c6d26b:0x1f6744f41b70df3d!8m2!3d18.5013183!4d73.8410225!16s%2Fg%2F12hld5885!19sChIJa9LGlvW_wjsRPd9wG_REZx8?authuser=0&hl=en&rclk=1
Jehangir Hospital,4.6,"9,153",,General hospital  32 Sasoon Rd opposite Railway StationOpen,,http://www.jehangirhospital.com/,https://www.google.com/maps/place/Jehangir+Hospital/data=!4m7!3m6!1s0x3bc2c05816d29283:0xfe98c3452724e113!8m2!3d18.5303448!4d73.8767266!16s%2Fm%2F09v3j2y!19sChIJg5LSFljAwjsRE-EkJ0XDmP4?authuser=0&hl=en&rclk=1
Hariom Multispeciality Hospital & Research Centre,,,099700 5888,,099700 58881,,https://www.google.com/maps/place/Hariom+Multispeciality+Hospital+%26+Research+Centre/data=!4m7!3m6!1s0x3bd4c7366fdba58f:0x4dc98736676d0197!8m2!3d21.1489557!4d79.1160825!16s%2Fg%2F1tgn35pt!19sChIJj6XbbzbH1DsRlwFtZzaHyU0?authuser=0&hl=en&rclk=1
Suyog Hospital,4.6,99,084215 8275,General hospital  JRJC+9F8 Rajhans Old Telco RdOpen,,,https://www.google.com/maps/place/Suyog+Hospital/data=!4m7!3m6!1s0x3bc2b8687dac4c8d:0x9eb43d681902f0cd!8m2!3d18.6309172!4d73.8212023!16s%2Fg%2F1pp2x5_73!19sChIJjUysfWi4wjsRzfACGWg9tJ4?authuser=0&hl=en&rclk=1
Shankarrao Dhondiba Sutar Multi-speciality Hospital,3.7,204,,General hospital  GR35+F4F Shastri Nagar RdOpen,,,https://www.google.com/maps/place/Shankarrao+Dhondiba+Sutar+Multi-speciality+Hospital/data=!4m7!3m6!1s0x3bc2bfb816788b11:0xa78e2fd367ce6fab!8m2!3d18.5036787!4d73.8077848!16s%2Fg%2F1tf_r9xt!19sChIJEYt4Fri_wjsRq2_OZ9Mvjqc?authuser=0&hl=en&rclk=1
Serene Hospital,3.9,94,073879 4888,General hospital  HVCJ+2W9 Sainik Nagar VishrantwadiOpen,,,https://www.google.com/maps/place/Serene+Hospital/data=!4m7!3m6!1s0x3bc2c0d12583788b:0xdf0059e54abc9e1d!8m2!3d18.5700481!4d73.8823446!16s%2Fg%2F1tgpwn7b!19sChIJi3iDJdHAwjsRHZ68SuVZAN8?authuser=0&hl=en&rclk=1
"Manipal Hospital, Kharadi - Pune",4.6,"9,179",,General hospital  22/2A Mundhwa - Kharadi Rd near Nyati EmpireOpen,,https://www.manipalhospitals.com/kharadi/,"https://www.google.com/maps/place/Manipal+Hospital,+Kharadi+-+Pune/data=!4m7!3m6!1s0x3bc2c17e1f71097f:0xb8128b27d5b8e139!8m2!3d18.5410783!4d73.935716!16s%2Fg%2F11xbgjn8z!19sChIJfwlxH37BwjsROeG41SeLErg?authuser=0&hl=en&rclk=1"
Dr. Mulay Super Speciality Hospital,4.9,18,082080 6875,General hospital  B T Bhagwan Tatyasaheb Kawade RdCloses soon ⋅ 11 pm ⋅ Opens 8 am Sat,082080 68750,https://book.healthplix.com/dr-abhirudra-mulay-urologist-pune-pune?utm_source=gmb_cta&hl=en-IN&gei=GCQAZ9nHPKvL0-kP0P-9mAc&rwg_token=AJKvS9UwR25_XJGWMthqxt-FCdfUICDsKg7GvHXrv3H68ATxsoedk4D3Jf9R3uewoLwi91zpDWMNJHtNy4jYd4YS_158J0hWXw%3D%3D,https://www.google.com/maps/place/Dr.+Mulay+Super+Speciality+Hospital/data=!4m7!3m6!1s0x3bc2c1c0d1aa77f9:0xd979ebc52545d292!8m2!3d18.5088729!4d73.9073652!16s%2Fg%2F11sb6prpgk!19sChIJ-Xeq0cDBwjsRktJFJcXredk?authuser=0&hl=en&rclk=1
Aundh Institute of Medical Sciences,3.3,259,,General hospital  Survey No 154 AIMS Rd Near AIMS SquareOpen,,http://aimspune.com/,https://www.google.com/maps/place/Aundh+Institute+of+Medical+Sciences/data=!4m7!3m6!1s0x3bc2bf36b513fe95:0xc2bcc3ba3728528a!8m2!3d18.5629385!4d73.8099508!16s%2Fg%2F1tl4bg_z!19sChIJlf4TtTa_wjsRilIoN7rDvMI?authuser=0&hl=en&rclk=1
KEM Hospital,3.7,"1,280",,General hospital  489 Mudaliar RdOpen,,https://kemhospitalpune.org/,https://www.google.com/maps/place/KEM+Hospital/data=!4m7!3m6!1s0x3bc2c067a2fd93e1:0x1d019a52420f9b1b!8m2!3d18.5199723!4d73.8669765!16s%2Fg%2F11g7ny2wz1!19sChIJ4ZP9omfAwjsRG5sPQlKaAR0?authuser=0&hl=en&rclk=1
Aditya Hospital,4.0,25,090754 7191,General hospital HRP7+GCXOpen,,http://www.adityabirlahospital.com/,https://www.google.com/maps/place/Aditya+Hospital/data=!4m7!3m6!1s0x3bc2b8c661a06915:0xaf4717b8f4129d22!8m2!3d18.5863743!4d73.8135985!16s%2Fg%2F11clzqq1qg!19sChIJFWmgYca4wjsRIp0S9LgXR68?authuser=0&hl=en&rclk=1
Yashasvi Hospital,4.9,48,,General hospital  Sr No42 Lane No 1 near Hotel RatnadeepOpen,,,https://www.google.com/maps/place/Yashasvi+Hospital/data=!4m7!3m6!1s0x3bc2e96ece484dc5:0x892c0af359b3ed2!8m2!3d18.4843984!4d73.9393625!16s%2Fg%2F11rjb_zcyb!19sChIJxU1Izm7pwjsR0j6bNa_Akgg?authuser=0&hl=en&rclk=1
"Sahyadri Super Speciality Hospital, Deccan Gymkhana, Pune",4.6,"10,881",088888 2222,General hospital  Plot No 30-C Karve RdOpen,,https://sahyadrihospital.com/deccan/,"https://www.google.com/maps/place/Sahyadri+Super+Speciality+Hospital,+Deccan+Gymkhana,+Pune/data=!4m7!3m6!1s0x3bc2bf89a5c2551f:0xe5a1afe1c6049f8b!8m2!3d18.5130079!4d73.8393427!16s%2Fg%2F1td2xx_w!19sChIJH1XCpYm_wjsRi58ExuGvoeU?authuser=0&hl=en&rclk=1"
Kulkarni hospital and diagnostic centre,4.0,46,,General hospital  125/B Tirupati Nagar road Dr Ambedkar Chowk near Universal officeOpen,,,https://www.google.com/maps/place/Kulkarni+hospital+and+diagnostic+centre/data=!4m7!3m6!1s0x3bc2be2cffffffff:0xe1d5788957267d57!8m2!3d18.4846733!4d73.8094545!16s%2Fg%2F1tdbcw9v!19sChIJ_____yy-wjsRV30mV4l41eE?authuser=0&hl=en&rclk=1
Vishwaraj Hospital,4.5,13,,General hospital  No 124 Paud RdOpen,,http://vishwarajhospital.com/,https://www.google.com/maps/place/Vishwaraj+Hospital/data=!4m7!3m6!1s0x3bc2bf95958be363:0x4786904a1beabfe2!8m2!3d18.5076536!4d73.8198312!16s%2Fg%2F11rgh77_qd!19sChIJY-OLlZW_wjsR4r_qG0qQhkc?authuser=0&hl=en&rclk=1
Dr.Nilapwar Hospital & ICU(DNH),4.8,325,099607 8390,General hospital  th floor Kate square building,1 st,,https://www.google.com/maps/place/Dr.Nilapwar+Hospital+%26+ICU%28DNH%29/data=!4m7!3m6!1s0x3bc2b8c7daa6de09:0xe5faa6e981dee191!8m2!3d18.5852448!4d73.816328!16s%2Fg%2F11kjgbr5s5!19sChIJCd6m2se4wjsRkeHegemm-uU?authuser=0&hl=en&rclk=1
B. J. Government Medical College & Sassoon General Hospital,4.7,3,,,,http://yellowfeverbjgmc.org/,https://www.google.com/maps/place/B.+J.+Government+Medical+College+%26+Sassoon+General+Hospital/data=!4m7!3m6!1s0x3bc2c05d7f9f59e9:0x477d3d3d49b42db5!8m2!3d18.521967!4d73.8655687!16s%2Fg%2F11s1y1c2yq!19sChIJ6Vmff13AwjsRtS20ST09fUc?authuser=0&hl=en&rclk=1
Deoyani Multi Speciality Hospital,4.0,337,,General hospital  Plot No 121 Lane Number 4Open,,http://www.deoyanihospital.com/,https://www.google.com/maps/place/Deoyani+Multi+Speciality+Hospital/data=!4m7!3m6!1s0x3bc2bfc40aab9c01:0xcb0b3c74837f4eed!8m2!3d18.4958852!4d73.8125462!16s%2Fg%2F1jkxz52qr!19sChIJAZyrCsS_wjsR7U5_g3Q8C8s?authuser=0&hl=en&rclk=1
Pentagon Hospital,4.8,33,,General hospital  Laxmi Chowk Road Chowk near Maruti MandirOpen,,,https://www.google.com/maps/place/Pentagon+Hospital/data=!4m7!3m6!1s0x3bc2b90039962697:0xdb8c544ef3d08e5b!8m2!3d18.6042264!4d73.7498942!16s%2Fg%2F11y395glfs!19sChIJlyaWOQC5wjsRW47Q805UjNs?authuser=0&hl=en&rclk=1
Hirkani Speciality Hospital,4.7,219,070307 5775,General hospital  3rd Floor Phuge Prima Mall Pune - Nashik HwyOpen,,,https://www.google.com/maps/place/Hirkani+Speciality+Hospital/data=!4m7!3m6!1s0x3bc2c7748bef3161:0x25190be425639559!8m2!3d18.6209243!4d73.8515245!16s%2Fg%2F11tsht2r98!19sChIJYTHvi3THwjsRWZVjJeQLGSU?authuser=0&hl=en&rclk=1
Inamdar Multispeciality Hospital,4.6,"3,500",,General hospital  building s No Inamdar Hospital 15 Vitthal Rao Shivarkar RdOpen,,https://www.inamdarhospital.com/,https://www.google.com/maps/place/Inamdar+Multispeciality+Hospital/data=!4m7!3m6!1s0x3bc2c1cf5d78ff29:0x6e14191df5a0bb13!8m2!3d18.5034714!4d73.9000482!16s%2Fg%2F1hdz4jtmw!19sChIJKf94Xc_BwjsRE7ug9R0ZFG4?authuser=0&hl=en&rclk=1
Pooja Hospital,3.8,56,098221 8680,General hospital  Survey no 43/1/1 Anand Park Dapodi RdCloses soon ⋅ 11 pm ⋅ Opens 11 am Sat,098221 86805,,https://www.google.com/maps/place/Pooja+Hospital/data=!4m7!3m6!1s0x3bc2b8c6ffffffff:0xe79e13f3cfe97e9f!8m2!3d18.5891737!4d73.8191366!16s%2Fg%2F1tvt8t2h!19sChIJ_____8a4wjsRn37pz_MTnuc?authuser=0&hl=en&rclk=1
Ayushree Hospital,3.6,13,253 232 2100,General hospital  JP77+6M4 Near Z P SchoolCloses soon ⋅ 11:30 pm ⋅ Opens 12 am Sat,0253 232 2100,,https://www.google.com/maps/place/Ayushree+Hospital/data=!4m7!3m6!1s0x3bc2ba4da312f2fb:0xabb3cada4850ae19!8m2!3d18.6130164!4d73.7142148!16s%2Fg%2F11xkv9640!19sChIJ-_ISo026wjsRGa5QSNrKs6s?authuser=0&hl=en&rclk=1
Surya Sahyadri Hospital,4.3,512,,General hospital  1317 Agarwal Rd Near Shaniwar WadaOpen,,https://sahyadrihospital.com/kasba-peth/,https://www.google.com/maps/place/Surya+Sahyadri+Hospital/data=!4m7!3m6!1s0x3bc2c064fce43b0b:0x86e0bac646a671ac!8m2!3d18.5214179!4d73.8558832!16s%2Fg%2F1tdwnjx3!19sChIJCzvk_GTAwjsRrHGmRsa64IY?authuser=0&hl=en&rclk=1
Lifepoint Multispecialty Hospital,4.0,"1,281",,General hospital  No 145 Sr Multispecialist hospital in PCMC 1 Mumbai Pune Bypass Rd Flyover near Sayaji HotelOpen,,https://www.lifepointhospital.in/,https://www.google.com/maps/place/Lifepoint+Multispecialty+Hospital/data=!4m7!3m6!1s0x3bc2b96448800943:0x38910b3bb525e459!8m2!3d18.5977296!4d73.7556352!16s%2Fg%2F11_v27dw9!19sChIJQwmASGS5wjsRWeQltTsLkTg?authuser=0&hl=en&rclk=1
Kotbagi Hospital,2.6,78,,General hospital  163 DP Rd Near DAV Public SchoolOpen,,http://www.kotbagihospital.org/,https://www.google.com/maps/place/Kotbagi+Hospital/data=!4m7!3m6!1s0x3bc2bfb6213c9ee3:0x3e5437fa5e43f77!8m2!3d18.5619325!4d73.8047899!16s%2Fg%2F1vv2qprr!19sChIJ4548Iba_wjsRdz_kpX9D5QM?authuser=0&hl=en&rclk=1
Bharadwaj Hospital,4.1,19,090289 7035,General hospital 2 Daga Layout Khadgaon RdClosed ⋅ Opens 11 am Sat,090289 70350,,https://www.google.com/maps/place/Bharadwaj+Hospital/data=!4m7!3m6!1s0x3bd4eaf55f864783:0xf94192ff1f2a5db1!8m2!3d21.1575476!4d79.0010795!16s%2Fg%2F11c6_fsq4r!19sChIJg0eGX_Xq1DsRsV0qH_-SQfk?authuser=0&hl=en&rclk=1
Shraddha Hospital,4.3,30,,General hospital 41 Tulshibagwale Colony Road Lakhshmi Nagar Sahakar Nagar 2 Parvati PaythaOpen,,,https://www.google.com/maps/place/Shraddha+Hospital/data=!4m7!3m6!1s0x3bc2c006f1a14503:0xec4395c40bfae9c9!8m2!3d18.4909427!4d73.8459266!16s%2Fg%2F1tq6hj9j!19sChIJA0Wh8QbAwjsRyen6C8SVQ-w?authuser=0&hl=en&rclk=1
Meditrina Institute of Medical Sciences - Best Multispeciality hospital in Nagpur,4.1,"1,198",712 666 9666,General hospital  Meditrina institute of medical science 278 Central Bazar RoadOpen,,https://meditrinainstitute.com/,https://www.google.com/maps/place/Meditrina+Institute+of+Medical+Sciences+-+Best+Multispeciality+hospital+in+Nagpur/data=!4m7!3m6!1s0x3bd4c091223e1f99:0x2cc9fc7f5fad3d0d!8m2!3d21.1330432!4d79.0712206!16s%2Fg%2F1tgwqqmy!19sChIJmR8-IpHA1DsRDT2tX3_8ySw?authuser=0&hl=en&rclk=1
