"Title","Rating","Reviews","Phone","Industry","Address","Website","Google Maps Link"
"A to Z Sale","5.0","2","098343 9018","Shopping mall 43R4+4P6Closed ⋅ Opens 10 am","098343 90183","","https://www.google.com/maps/place/A+to+Z+Sale/data=!4m7!3m6!1s0x3bd4c067034f0355:0x87ae4df85d2f1ef6!8m2!3d21.1402896!4d79.0567626!16s%2Fg%2F11f677wzy4!19sChIJVQNPA2fA1DsR9h4vXfhNroc?authuser=0&hl=en&rclk=1"
"Urich Mall","4.4","29","","","","","https://www.google.com/maps/place/Urich+Mall/data=!4m7!3m6!1s0x3bd47f4fdfa9e4f1:0x8227cc08cc5908af!8m2!3d20.7489388!4d78.6054815!16s%2Fg%2F11fptxc9sd!19sChIJ8eSp309_1DsRrwhZzAjMJ4I?authuser=0&hl=en&rclk=1"
"Home Decor","4.0","2","","","","","https://www.google.com/maps/place/Home+Decor/data=!4m7!3m6!1s0x3bd4eb5ae12bc90f:0x78e8a20d13fa28d4!8m2!3d21.1176121!4d79.0152182!16s%2Fg%2F11gwlz4gm3!19sChIJD8kr4Vrr1DsR1Cj6Ew2i6Hg?authuser=0&hl=en&rclk=1"
"Lifestyle Interior Mall","3.6","236","098224 6810","Furniture store 26","27 Jain Park","","https://www.google.com/maps/place/Lifestyle+Interior+Mall/data=!4m7!3m6!1s0x3bd4bf3cd57f58f1:0xf03a7df6c729406c!8m2!3d21.086512!4d79.089943!16s%2Fg%2F12hxchgx6!19sChIJ8Vh_1Ty_1DsRbEApx_Z9OvA?authuser=0&hl=en&rclk=1"
"Gaysons The Fashion Mall","5.0","1","","","","","https://www.google.com/maps/place/Gaysons+The+Fashion+Mall/data=!4m7!3m6!1s0x3bd4c11c6db51aad:0x1b050a7f129adf0c!8m2!3d21.1437267!4d79.0822702!16s%2Fg%2F11w98__t9p!19sChIJrRq1bRzB1DsRDN-aEn8KBRs?authuser=0&hl=en&rclk=1"
"Pantaloons (VR Mall, Nagpur)","4.1","44","090760 1278","Clothing store  Second Floor VR Mall near Medical ChowkClosed ⋅ Opens 11 am","090760 12785  In","","https://www.google.com/maps/place/Pantaloons+%28VR+Mall,+Nagpur%29/data=!4m7!3m6!1s0x3bd4c1084f61cb7b:0xf4e9cc4669cb37ff!8m2!3d21.1331635!4d79.096801!16s%2Fg%2F11h8l6m_6t!19sChIJe8thTwjB1DsR_zfLaUbM6fQ?authuser=0&hl=en&rclk=1"
"Sofaa Mall , World Trade Centre Shop no 43,Abhyankar Road , Sitabuldi Nagpur","4.9","26","","","","","https://www.google.com/maps/place/Sofaa+Mall+,+World+Trade+Centre+Shop+no+43,Abhyankar+Road+,+Sitabuldi+Nagpur/data=!4m7!3m6!1s0x3bd4c13a74f3f02f:0x90a20f5a1dafc56d!8m2!3d21.1427314!4d79.0822524!16s%2Fg%2F11kqrhbh3b!19sChIJL_DzdDrB1DsRbcWvHVoPopA?authuser=0&hl=en&rclk=1"
"ZUDIO - Nagpur, VIPL","4.2","3,797","086575 1870","Clothing store  IT Park Rd next to Big BazarClosed ⋅ Opens 11 am","086575 18708","","https://www.google.com/maps/place/ZUDIO+-+Nagpur,+VIPL/data=!4m7!3m6!1s0x3bd4c10339f05131:0x3290ec38efd3f62f!8m2!3d21.1188587!4d79.0470655!16s%2Fg%2F11h18zv8cm!19sChIJMVHwOQPB1DsRL_bT7zjskDI?authuser=0&hl=en&rclk=1"
"Mahajan shopping","3.4","31","","","","","https://www.google.com/maps/place/Mahajan+shopping/data=!4m7!3m6!1s0x3bd4c1b51dd30fcd:0xb8930aa1d39c9a4d!8m2!3d21.1674429!4d79.044447!16s%2Fg%2F11ckqszjl5!19sChIJzQ_THbXB1DsRTZqc06EKk7g?authuser=0&hl=en&rclk=1"
"Punam mall","","","","","","","https://www.google.com/maps/place/Punam+mall/data=!4m7!3m6!1s0x3bd4bf6af1a602f5:0x9d53cb7bef8f0a91!8m2!3d21.0995693!4d79.0673302!16s%2Fg%2F11s958w88g!19sChIJ9QKm8Wq_1DsRkQqP73vLU50?authuser=0&hl=en&rclk=1"
"SPACE","","","","","","","https://www.google.com/maps/place/SPACE/data=!4m7!3m6!1s0x3bd4c0f03165064b:0x9891e156c0d40246!8m2!3d21.1534037!4d79.0748667!16s%2Fg%2F11g8wcl9ry!19sChIJSwZlMfDA1DsRRgLUwFbhkZg?authuser=0&hl=en&rclk=1"
"Variety street shops","4.0","2","","","","","https://www.google.com/maps/place/Variety+street+shops/data=!4m7!3m6!1s0x3bd4c16f213fa811:0x6b7f98f18de039e5!8m2!3d21.1449553!4d79.086075!16s%2Fg%2F11lkx2hy8t!19sChIJEag_IW_B1DsR5TngjfGYf2s?authuser=0&hl=en&rclk=1"
"Trikoni Park","3.3","3","","","","","https://www.google.com/maps/place/Trikoni+Park/data=!4m7!3m6!1s0x3bd4c1778ed77a6b:0x3f9c725af5700186!8m2!3d21.1721328!4d79.0504344!16s%2Fg%2F11hdn_7qcm!19sChIJa3rXjnfB1DsRhgFw9VpynD8?authuser=0&hl=en&rclk=1"
